NISCode	sum_ParcelsNumber	avg_PriceP25	avg_PriceP50	avg_PriceP75	avg_ParcelsAreaP50	average_price_m2
44021E29-	21	320000	395000	446000	436	905.963302752294
44021E31-	6	395000	437500	505000	196	2232.14285714286
44021E32-	97	220000	272000	320000	54	5037.03703703704
44021E331	40	245000	296000	362500	200	1480
44021F001	171	252000	302250	438000	126.25	2394.05940594059
44021F01-	113	262036.125	315000	368000	240.25	1311.1342351717
44021F072	13	278000	397000	472000	106	3745.28301886792
44021F091	7	519250	527500	591095	639	825.508607198748
44021F110	137	318750	385500	561000	247.5	1557.57575757576
44021F121	215	239500	271500	314500	142	1911.97183098592
44021F132	9	500000	595000	663000	900	661.111111111111
44021F172						
44021G00-	269	218000	254500	298925	70	3635.71428571429
44021G01-	43	259000	335000	440000	110	3045.45454545455
44021G022	1				227	
44021G031	53	230000	335000	389000	90	3722.22222222222
44021G042	1				116	
44021G101	144	260000	325000	395000	112.25	2895.32293986637
44021G112	76	242000	310250	370000	78	3977.5641025641
44021G123	13	239000	278000	295000	71	3915.49295774648
44021G200	52	241750	293750	381250	152.5	1926.22950819672
44021H001	87	300000	350000	450000	294.25	1189.46474086661
44021H01-	16	256249	320000	383000	205	1560.9756097561
44021H020	29	270000	361500	455000	160	2259.375
44021H042	49	286000	330000	399000	235.25	1402.76301806589
44021H053	16	416800	629500	755000	913.75	688.919288645691
44021H091	11	237000	258250	350000	227.75	1133.91877058178
44021H111	6	250000	415000	492000	290.5	1428.57142857143
44021H171	7	147500	150000	165000	120	1250
44021H196						
44021H210	17	206500	445000	725000	320	1390.625
44021H220	4				1370	
44021H310	7				638.75	
44021H325	4				1976	
44021H394	2				793	
44021J00-	73	268875	349250	393750	239.25	1459.77011494253
44021J010	41	400000	464500	570000	404.75	1147.62198888203
44021J022	10	525000	595000	698000	886	671.557562076749
44021J081	3				340	
44021J091						
44021J100	37	480000	609000	900000	948.5	642.066420664207
44021J11-	38	465000	595000	760000	608	978.618421052632
44021J172	1				3016	
44021J197						
44021J200	9	387500	837500	1825000	961	871.488033298647
44021J280	6	350000	450000	575000	1048	429.389312977099
44021J290	1				2820	
44021K001	12	250000	331000	374000	85	3894.11764705882
44021K011	33	389050	418250	498124.5	357.75	1169.11250873515
44021K022	5				837.5	
44021K081						
44021K10-	10	3700	678225	1352750	599.5	1131.317764804
44021K11-	4				989.5	
44021K12-	5	270000	585000	900000	659	887.708649468892
44021K132	23	445000	545000	615000	663	822.021116138763
44021K143	31	555000	754500	1925000	1189	634.566862910008
44021K171	3				1248	
44021K180						
44021K191	1				1549	
44021K201	12	376356	410000	815000	1415	289.752650176678
44021K21-	8	421250	583750	799000	788	740.799492385787
44021K220	1				1945	
44021K232	26	410000	470000	645000	622.5	755.020080321285
44021K28-	7	300000	368000	587000	1002	367.265469061876
44021K291	17	440000	600000	685000	1000	600
44021K392	3				1878	
44021K40-	24	270000	425567	565000	867.5	490.567146974063
44021K48-	3				425	
44021K49-	2				789	
44021K512	41	280000	350000	432111	301.25	1161.82572614108
44021K523	13	361000	414500	507000	403	1028.53598014888
44021K534	14	454000	469000	555000	818	573.349633251834
44021K543	2				761	
44021K613	37	300000	362000	385000	537	674.115456238361
44021K622	13	315000	411250	535000	770	534.090909090909
44021K630	14	225000	372500	430000	400.5	930.087390761548
44021K632	8	261500	280000	350000	367	762.942779291553
44021L00-	101	216500	259500	298500	137.25	1890.71038251366
44021L011	114	306000	481500	660750	428.75	1123.03206997085
44021L02-	78	285575	324173	387000	404.5	801.416563658838
44021L03-	12	190000	350000	375000	156.5	2236.42172523962
44021L04-	16	250000	300000	349000	289.5	1036.26943005181
44021L051	71	447500	549500	602500	629.75	872.568479555379
44021L072	2				1470	
44021L09-	2				364	
44021L112	47	240000	315000	397021	323	975.232198142415
44021L121	136	225000	284500	340000	68.5	4153.28467153285
44021L30-	34	480000	524650	585000	609.5	860.78753076292
44021L391						
44021M00-	92	260250	298500	340000	262	1139.31297709924
44021M01-	134	235000	285000	364000	205.5	1386.86131386861
44021M020	140	345000	400000	456000	412	970.873786407767
44021M03-	54	305000	393500	500000	300.25	1310.57452123231
44021M040	74	420000	457500	536750	543	842.541436464088
44021M052	9	335000	432500	532500	506.25	854.320987654321
44021M071						
44021M080	2				169.5	
44021M102	174	240000	294000	341000	116.25	2529.03225806452
44021M112	36	288625	311250	337000	198	1571.9696969697
44021M173	1				127	
44021M27-	2				106	
44021M37-	69	215000	264635	332000	324.25	816.144949884349
44021M472	16	220000	250000	295000	242	1033.05785123967
44021M49-						
44021M57-						
44029A00-	68	250000	322500	410000	615.25	524.177163754571
44029A08-	25	262500	332500	394000	814.75	408.100644369438
44029A090	23	264500	307500	427500	715	430.06993006993
44029A190	17	170000	277500	411250	1327	209.118311981914
44029B00-	44	174500	342500	411075	501	683.632734530938
44029B082	17	180000	189500	237500	1120.25	169.158669939746
44029B091	19	269000	400000	570000	1082	369.685767097967
44034A000	58	325000	355000	425000	836.5	424.387328153019
44034A01-	83	343000	440000	557500	714.75	615.599860090941
44034A022	18	329000	410000	448000	1281.5	319.937573156457
44034A033	15	497750	602250	688750	940	640.691489361702
44034A044	28	382500	472562.5	580000	555.5	850.697569756976
44034A091	14	365000	435000	620000	766	567.885117493473
44034A10-	13	359500	472500	500000	754	626.657824933687
44034A190	14	335000	445000	465000	988.5	450.177035912999
44034A215	1				666	
44034A316	61	349000	470000	561000	395	1189.87341772152
44034B00-	25	210000	310000	325000	421	736.342042755344
44034B013	16	372082.55	455000	475000	590	771.186440677966
44034B099	16	264000	334955	370000	571	586.611208406305
44034B112	20	285000	397500	469000	441	901.360544217687
44034C00-	17	305000	332000	391500	309.5	1072.69789983845
44034C091	28	340000	389500	460000	579	672.711571675302
44034C112	1				831	
44034C213	7	352500	392500	457500	459	855.119825708061
44034D001	30	283750	320500	387500	374	856.951871657754
44034D010	7	240000	359000	375000	370	970.27027027027
44034D02-	3				1186	
44034D032						
44034D08-	4				659	
44034D09-	8	23000	315000	475000	870.75	361.757105943152
44034D19-	18	350000	385000	405000	1143.5	336.685614341933
44036A00-	56	291624	385000	450000	257	1498.05447470817
44036A01-	70	275000	350000	425000	656.5	533.130236100533
44036A022	79	325500	380000	435000	571.25	665.207877461707
44036A081	1				599	
44036A091	28	300500	353000	439500	1067	330.834114339269
44036A102	17	275000	400000	495000	1270.75	314.774739327169
44036A29-	7	230000	270000	310000	1027.75	262.709802967648
44036B00-	22	320000	452568.4	551844	600	754.280666666667
44036B012	4				577	
44036B023	8	351500	601750	852000	332	1812.5
44036B091	3				1290.75	
44040A001	43	242500	324500	402500	203	1598.52216748768
44040A022	94	262500	330000	410000	476.75	692.186680650236
44040A033	35	350000	468000	520000	276.25	1694.11764705882
44040A082	1				1613	
44040A091						
44040A101	81	275278.005	356659.005	478750	205.5	1735.56693430657
44040A122	45	270000	360100	435000	573.5	627.898866608544
44040A133	23	313750	487000	655000	551	883.847549909256
44040A1AP	14	290000	542500	640000	220.5	2460.31746031746
44040A200	10	142500	229000	302500	230	995.652173913043
44040A213	14	350000	375000	500000	457	820.568927789934
44040B00-	18	293000	422500	450000	468	902.777777777778
44040B082						
44040B091	8	300000	382500	490000	725	527.586206896552
44043A000	170	259000	350000	449000	565	619.469026548673
44043A02-	88	320600	381000	447500	547	696.526508226691
44043A081	2				1090	
44043A083						
44043A084						
44043A0MA	3				800	
44043A0SA	5	255000	762500	1270000	320	2382.8125
51012D11-	2				951.5	
44043A112	60	338500	430000	606337.5	867.5	495.677233429395
44043A191	8	451000	651000	670000	990	657.575757575758
44043A201	99	259000	374000	442500	162.5	2301.53846153846
44043A21-	102	258500	318525	354250	298	1068.87583892617
44043A212	38	310000	394325.5	425437.5	411.5	958.263669501823
44043A272						
44043A302	16	425000	460000	605500	896.5	513.106525376464
44043A3MB						
44043A3PB	5				1005	
44043B00-	21	219750	285500	424005	775	368.387096774194
44043B012	8	345000	595500	650000	1306.5	455.797933409874
44043B091	18	300000	376500	495000	694.5	542.116630669546
44043C000	4				946	
44043C01-	7	185000	185000	185000	180	1027.77777777778
44043C090	6	595000	1160000	1725000	834.5	1390.05392450569
44043D00-	14	314377.5	443500	604444	380	1167.10526315789
44043D012	14	409500	459000	565000	859.5	534.031413612565
44043D081						
44043D091	21	260000	458000	1025000	1036	442.084942084942
44043E00-	26	300000	370000	577500	794	465.994962216625
44043E081						
44043E09-	15	446865	598000	653000	1145	522.270742358079
44045A001	68	220000	285000	336000	551.75	516.538287267784
44045A02-	51	210000	348000	450000	371.5	936.742934051144
44045A042	20	285000	315000	395000	573	549.738219895288
44045A08-	3				380	
44045A09-	3				1482	
44045A101	15	319000	338000	460000	768	440.104166666667
44045A112	1				2060	
44045A19-						
44045A20-	8	212500	278500	339500	345.5	806.078147612156
44045A29-	3				1296	
44045A38-	10	265000	332500	397500	1437.75	231.264127977743
44045A39-	6	245000	300000	390000	860.5	348.634514816967
44048A00-	67	260500	358500	435500	613.75	584.114052953157
44048A01-	7	290000	379000	451000	475.75	796.636889122438
44048A072						
44048A08-	39	331625	373250	445500	1110.25	336.185543796442
44048A091	28	275000	437500	577500	1031	424.345295829292
44048A10-	15	250000	360120	454000	355.25	1013.70865587614
44048A29-	14	340000	372000	627000	1548	240.31007751938
44048B000	23	326000	420000	490000	374.25	1122.24448897796
44048B01-	8	470000	495000	520000	704	703.125
44048B02-	9	180000	420000	510000	490	857.142857142857
44048B033	3				776.5	
44048B044	28	392400	450000	480000	319	1410.65830721003
44048B090	4				1161	
44048B092						
44048B0AJ	23	359500	482500	639500	613.75	786.150712830957
44048B172	9	296000	323500	395000	650	497.692307692308
44048B285	4				736	
44049A001	11	330000	400000	779000	463	863.930885529158
44049A011	13	302000	404500	538300	756.25	534.876033057851
44049A022	36	285000	385000	462000	572.75	672.195547795722
44049A08-	2				757.5	
44049A090	15	345000	422057.5	549557.5	1607	262.636901057872
44049A19-						
44049A282	1				341	
44049A29-	1				1203	
44049B00-	7	255000	475000	800000	316	1503.16455696203
44049B09-	8	243500	389750	609000	865	450.578034682081
44049C00-	24	292500	420000	617500	611.5	686.835650040883
44049C012	14	357500	416353	492500	784	531.0625
44049C091	11	195000	340000	390000	619.25	549.051271699637
44049C10-	2				599.5	
44049C19-						
44049D00-	19	290000	370000	462845	405	913.58024691358
44049D082	3				1880	
44049D091	11	720000	725000	1170000	1907	380.178290508652
44049D19-	3				263	
44049E001	19	217500	327500	509275	361.75	905.321354526607
44049E01-	6	368000	560000	711000	899	622.914349276974
44049E022	17	220000	277500	450000	515.75	538.051381483277
44049E033	21	440000	500000	529000	692	722.543352601156
44049E08-	8	357000	383500	410000	424	904.481132075472
44049E09-	9	275000	370000	395000	709	521.861777150917
44049F00-	24	313988	460000	622500	532.5	863.849765258216
44049F091	17	300000	450000	672281.1	1000	450
44052A00-	47	211000	307000	439131.5	1285.75	238.771145245965
44052A01-	7	300000	417500	471000	603	692.371475953566
44052A09-	11	300000	324500	472600	987	328.774062816616
44052A10-	17	283000	345573.5	555000	1077	320.866759517177
44052A19-	6	496507	729253.5	962000	1065.5	684.423744720788
44052B00-	47	258000	312000	385021	382.75	815.153494448073
44052B08-	13	280000	400000	575000	1043	383.509108341323
44052B09-	10	175000	250000	325000	331.5	754.147812971342
44052B18-	15	360000	508500	800000	690.5	736.422881969587
44052B19-	17	322000	345000	375000	483	714.285714285714
44052B28-	6	340500	472000	479000	833	566.626650660264
44052B29-	6	350000	350000	585000	1102	317.604355716878
44052B38-	10	210000	325000	345000	798.5	407.013149655604
44052C001	26	405000	425000	541065	724	587.016574585635
51012D1PN	1				1650	
44052C012	19	315157	376000	385000	328.75	1143.72623574144
44052C022	4				559.5	
44052C091	34	275900	370853.5	435000	1037	357.621504339441
44052C19-	2				795	
44052C21-	2				423.5	
44052D00-	17	305000	345899.5	394899.5	651.25	531.131669865643
44052D002	10	346000	451000	470000	700	644.285714285714
44052D091	7	54500	54500	54500	890	61.2359550561798
44052E002	14	280000	357500	436203	676	528.846153846154
44052E091	5				186	
44052F00-	22	290000	371500	570000	441.5	841.449603624009
44052F09-	7	389000	456250	487000	1840	247.961956521739
44064A00-	26	525000	720000	1400000	713	1009.81767180926
44064A01-	23	671732	941500	1280000	957.25	983.546617915905
44064A02-	71	417000	580000	855000	578	1003.46020761246
44064A03-	23	1125000	1900000	3450000	2423	784.151877837392
44064A04-	17	1025000	1250000	1600000	1784	700.67264573991
44064A052	51	505000	632500	750000	810	780.864197530864
44064A081	3				552	
44064A09-	3				1250	
44064A10-	10	930000	1045000	2295000	1538	679.453836150845
44064B00-	8	925000	1937500	3056500	1620	1195.98765432099
44064B01-	36	1000000	1787500	2120000	1758	1016.78043230944
44064B02-	25	450000	530000	726000	813	651.906519065191
44064B032	16	438000	585000	1350000	975	600
44064B081	3				1962	
44064B09-	5	1600000	1600000	2200000	2050	780.487804878049
44072A001	100	171000	222000	270000	325.5	682.027649769585
44072A012	35	133750	199250	260250	289.75	687.661777394305
44072A02-	10	240000	300000	365000	718.5	417.536534446764
44072A03-	9	210000	265000	290000	546.75	484.682213077275
44072A043	43	220000	392250	465000	356.5	1100.28050490884
44072A09-	20	230000	280000	349000	275	1018.18181818182
44072A112	21	237000	247000	340000	284.5	868.189806678383
44072A191	1				2909	
44072A29-						
44072A31-	20	195000	229250	330000	432.5	530.057803468208
44072A32-	24	251345	292880	340000	645	454.077519379845
44073A000	68	235000	316500	383000	354.5	892.806770098731
44073A01-	13	254500	292500	431000	780	375
44073A02-	6	357500	472000	583250	1074.5	439.274080967892
44073A03-	18	255000	310000	470000	722.5	429.065743944637
44073A04-	19	289000	339500	352500	226	1502.21238938053
44073A053	26	229000	299500	367500	870	344.252873563218
44073A091	4				1005	
44073A0AA	16	279000	342500	375000	507.5	674.87684729064
44073A0PA	17	380125	448775	542000	1030	435.703883495146
44073A100	14	85000	194500	345000	376.5	516.60026560425
44073A114	1				2746	
44073A190	5	199000	274500	350000	833	329.53181272509
44073A29-						
44080A001	69	257500	342000	436500	368.75	927.457627118644
44080A022	7	407500	565000	660000	1166.5	484.354907843978
44080A033	40	217500	298000	410000	713	417.952314165498
44080A042	9	300000	387500	530000	720	538.194444444444
44080A091	19	190000	400000	501000	723.75	552.677029360967
44080A10-	27	205000	297000	349500	267	1112.3595505618
44080A193	19	175000	355250	506000	738.5	481.042654028436
44080A29-	8	394803.225	562303.225	900000	1939	289.996505930892
44080B00-	7				996.25	
44080B012	5	775000	860000	1447371	1250	688
44080B091	1				1056	
44080C000	13	180000	292000	407500	467	625.267665952891
44080C090	5	240000	307500	375000	1060	290.094339622641
44080C19-						
44081A00-	27	199500	266250	323500	548.5	485.414767547858
44081A01-	95	205000	269900	360000	349.5	772.246065808298
44081A022	17	375000	430000	450000	879	489.192263936291
44081A033	8	490000	650000	813500	856	759.345794392523
44081A044	19	295000	405000	550000	506.5	799.605133267522
44081A055	20	270000	358001	420000	766.5	467.059360730594
44081A091	14	283000	322500	700000	947	340.549102428722
44081A176	6	125000	285000	325000	1141	249.780893952673
44081B001	40	198000	290000	355000	438.5	661.345496009122
44081B012	20	272500	353500	420000	713.5	495.444989488437
44081B023	18	223250	264000	360500	475.5	555.205047318612
44081B032	32	233000	268000	310000	553	484.629294755877
44081B08-	1				7785	
44081B091	15	319000	367500	548500	998.5	368.052078117176
44081C00-	15	284000	370000	412500	544	680.147058823529
44081C01-	39	265000	304500	350000	433.25	702.827466820542
44081C022	10	360000	389500	420000	941.5	413.701540095592
44081C032	10	300000	375500	487250	1035.5	362.626750362144
44081C091	10	230000	385000	500000	1288.5	298.797050834303
44081C193	1				6374	
45017A001	60	225000	290000	350000	390	743.589743589744
45017A01-	11	122500	225000	414500	526	427.756653992395
45017A022	12	299000	351250	449000	722.5	486.159169550173
45017A09-	5	330000	342500	355000	1041	329.010566762728
45017A20-	8	360000	401000	750000	1228	326.547231270358
45017A29-	3				2516	
45017A30-						
45017A39-	2				1922.5	
45017A40-	18	275000	400000	440000	789	506.970849176172
45017A572						
45017A591	29	220000	495000	665000	1230	402.439024390244
45017B011	15	300000	395000	549000	1039	380.173243503369
45017B082	10	295000	350000	1135000	1092	320.51282051282
45017B092						
45017C00-	4				1057.5	
45017C08-	4				962	
45017C09-	5	260000	580000	900000	925	627.027027027027
45017D00-	4				933.5	
45017D08-	4				1612.5	
45017D09-	3				710	
45035A001	13	231500	282000	315855	165	1709.09090909091
45035A011	57	200000	250000	320000	220	1136.36363636364
45035A021	36	175000	242250	307500	214.5	1129.37062937063
45035A022	8	142000	260000	325000	259.5	1001.9267822736
45035A030	43	163000	227500	297000	160	1421.875
45035A042	26	200500	255322	420000	177.5	1438.4338028169
45035A072						
45035A101	23	205000	252000	335000	584	431.506849315069
45035A110	63	210000	265000	327670	924.25	286.718961319989
45035A192	1				1414	
45035A201	38	125000	215000	311237	380	565.789473684211
45035A212	19	220000	262500	310000	642	408.878504672897
45035A283	1				144	
45035A294	3				1271	
45035A30-	15	270000	410000	598000	835	491.017964071856
45035A312	12	325000	560000	600000	1076.5	520.204366000929
45035A391	5	255000	335000	585000	1537	217.957059206246
45035A40-	5	269500	397500	513750	691	575.253256150507
45035A410	25	206000	242500	472750	709.75	341.669601972526
45035A49-	4				1809.5	
45035A50-	27	160000	217500	375000	344	632.267441860465
45035A51-	31	199000	269500	369000	303	889.438943894389
45035A59-	3				98	
45035A601	47	211000	265000	357500	489.5	541.368743615935
45035A61-	43	215000	250000	305216	362	690.60773480663
45035A620	8	221000	235500	250000	884	266.402714932127
45035A632						
45035A642	8	215000	259000	304000	125	2072
45035A673	2				366	
45035A681						
45035A69-	2				1239.5	
45035A701	39	180000	217500	255000	371	586.253369272237
45035A702	16	132500	280000	400400	367.5	761.904761904762
45035A711	56	224000	271000	325000	327	828.746177370031
45035A732	50	220000	275000	385000	389.5	706.033376123235
45035A772						
45035A780						
45035A790	16	243500	362500	460000	754	480.769230769231
45035A892	1				3779	
45035B00-	14	302500	367000	415000	527.5	695.734597156398
45035B010	9	195000	272500	332000	429	635.198135198135
45035B09-	2				906	
45035C00-	24	330000	395000	450000	792	498.737373737374
45035C091	23	65670	204169.225	365000	1771.75	115.235910822633
45035D000	13	277500	337500	372000	526	641.634980988593
45035D08-	15	193750	295000	547500	1089.25	270.828551755795
45035D09-	8	185000	252500	320000	577	437.608318890815
45035D19-	4				3100	
45035E00-	10	307500	377500	457500	807	467.781908302354
45035E01-	3				493	
45035E081						
45035E091	1				2840	
45035E192						
45035E1MA	2				184.5	
45035E1PA	2				862	
45035F002	3				2699	
45035F091	17	382500	454625	664500	1455	312.45704467354
45041A00-	33	105000	137000	180000	140.5	975.08896797153
45041A011	38	120000	177500	260000	115	1543.47826086957
45041A02-	57	120000	165000	225000	135	1222.22222222222
45041A03-	56	155000	213000	284000	170	1252.94117647059
45041A04-	49	195000	230000	270000	240	958.333333333333
45041A051	91	110000	149000	182500	168.75	882.962962962963
45041A072	1				278	
45041A082						
45041A101	34	195000	240000	269000	501.5	478.564307078764
45041A12-	66	145000	204000	275000	453.5	449.834619625138
45041A123	45	132500	199000	275500	287.5	692.173913043478
45041A171						
45041A182	3				1091	
45041A192	5				651.25	
45041A29-	7	165000	277000	355000	885	312.994350282486
45041A30-	66	159900	199990	260000	157	1273.82165605096
45041A312	15	162000	225000	270000	427.75	526.008182349503
45041A321	38	145000	180750	259000	288.25	627.059843885516
45041A323	9	95000	107500	152500	464.5	231.431646932185
45041A331	19	140000	285000	357000	735	387.755102040816
45041A340	39	145000	199750	272000	185.75	1075.37012113055
45041A350	30	159000	199500	284000	366	545.081967213115
45041A392	18	285000	350000	430000	1141.25	306.681270536692
45041A400	20	185000	210000	260000	214.5	979.020979020979
45041A49-	17	125000	175000	270000	407	429.97542997543
45041A50-	17	130000	275000	295000	407.25	675.260896255371
45041A51-	25	130000	173000	235000	289.75	597.066436583261
45041A582	4				2311	
45041A591	6	92500	145000	282500	1521.5	95.3006901084456
45041A60-	59	122250	180250	222500	445	405.056179775281
45041A61-	46	151500	199500	249250	635	314.173228346457
45041A620	19	125000	220000	295000	230	956.521739130435
45041A69-	16	140750	189000	285750	360	525
45041A70-	19	193650	207500	271000	608	341.282894736842
45041A712	5	374000	455000	475000	2507	181.491822895892
45041A723	8	288001	325000	570000	1057.5	307.328605200946
45041A791	3				645	
45041A813	4				677	
45041A824						
45057A000	37	210000	254500	328500	908.75	280.055020632737
45057A01-	50	210000	287500	410000	620	463.709677419355
45057A020	28	235000	295000	370000	446.5	660.694288913774
45057A0PN	2				707	
45057B001	17	215000	250000	285000	629	397.456279809221
45057B012	11	150000	408000	484000	978	417.177914110429
45057B09-	14	280000	685000	800000	1029	665.694849368319
45057C00-	14	240000	279000	400000	770.5	362.10253082414
45057C091	5	525000	590000	672500	1218	484.40065681445
45057C112	9	220000	285000	308600	763	373.525557011796
45057C191	12	429500	587000	624500	919.5	638.390429581294
45057C29-	11	350000	435000	700000	1166	373.070325900515
45059A00-	36	149000	217000	259000	170.5	1272.72727272727
45059A01-	28	145000	185000	270000	354.5	521.861777150917
45059A10-	40	150000	225000	281000	360	625
45059A112	10	317000	332500	375000	705.5	471.296952515946
45059A191	11	185000	204000	240000	374	545.454545454545
45059A20-	44	172750	202500	231250	351.75	575.692963752665
45059A212	27	185000	230000	258000	493	466.531440162272
45059A22-	25	154250	197500	238000	405.5	487.053020961776
45059A281	4				873	
45059A29-	15	175097	188500	197000	680	277.205882352941
45059B00-	7	270000	314000	350000	608	516.447368421053
45059B010	6	275000	375000	475000	1008	372.02380952381
45059B080	16	305000	380500	410000	990	384.343434343434
45059B09-	5	230000	467500	705000	932	501.609442060086
45059C00-	7	335000	372500	410000	727	512.379642365887
45059C082	2				1734	
45059C091	14	290000	320000	399500	891.5	358.945597307908
45059D00-	15	215000	303750	445000	476	638.13025210084
45059D023						
45059D082	6	185000	192500	200000	368.5	522.388059701493
45059D091	2				3926	
45059D18-	2				1458.5	
45059E00-	16	140000	212500	249000	363	585.399449035813
45059E012	9	262094.65	310000	336000	520	596.153846153846
45059E081	1				1381	
45059E09-	19	369000	405000	460000	633	639.810426540284
45059E191	5	192092	246000	279000	1022	240.704500978474
45059E280	4				1180	
45059E291	3				813	
45059F00-	22	203000	220000	355000	604.5	363.937138130686
45059F012						
45059F091	3				1550	
45059G00-	18	333750	367000	490000	948	387.130801687764
45059G01-	17	273000	320000	450000	960	333.333333333333
45059G09-	22	270000	327500	436000	1243	263.475462590507
45060A00-	37	120000	212500	257100	159.25	1334.37990580848
45060A010	18	153000	265000	312000	596	444.630872483221
45060A022	18	160000	287500	370000	559	514.311270125224
45060A033	3				911	
45060A074	7	199000	310000	330000	338	917.159763313609
45060A085	4				1378.5	
45060A091	8	151500	262500	308000	875	300
45060B001	45	164500	205500	280000	291.75	704.370179948586
45060B010	8	180000	485000	671511	1435	337.979094076655
45060B02-	11	255000	270000	275000	594	454.545454545455
45060B032	9	172500	205000	241000	300	683.333333333333
45060B073						
45060B09-	1				1761	
45060C00-	4				350	
45060C01-	5	215000	245000	340000	342	716.374269005848
45060C09-	8	185000	227500	250000	1215.5	187.16577540107
45060D00-	5				744	
45060D091	9	205000	291000	320000	887	328.072153325817
45061A00-	37	255000	321500	500000	494	650.80971659919
45061A01-	8	169000	332500.5	496001	496.5	669.688821752266
45061A022	4				1194	
45061A082						
45061A091	16	277000	545000	595000	1497.75	363.879152061425
45061B00-	15	300000	375000	530000	918	408.496732026144
45061B010	3				981	
45061B080	11	270000	270000	445000	1064	253.759398496241
45061B09-	11	250000	280000	560000	605.5	462.42774566474
45061C002	2				1565	
45061C091	6	517500	517500	517500	1440	359.375
45061C800	11	347500	380000	412500	829	458.3835946924
45061C813	6	195000	247500	304000	556	445.143884892086
52011H295						
45061C891	6	85000	175000	870000	1715	102.040816326531
45061D000	9	150000	304000	355000	678	448.377581120944
45061D080	8	150000	360000	465000	1382	260.492040520984
45061D091	1				1462	
45061D112	13	236500	310000	315000	864	358.796296296296
45062A00-	8	245000	310000	315000	591.5	524.091293322063
45062A01-	4				1050.5	
45062A02-	1				662	
45062A08-	2				1025	
45062A09-	12	260000	266000	310000	1096	242.700729927007
45062B00-	7	327000	470000	617500	1160	405.172413793103
45062B09-	6	370000	370000	370000	1516.5	243.98285525882
45063A00-	23	182500	340000	469007	951.25	357.42444152431
45063A01-	5	171000	217000	263000	786	276.081424936387
45063A08-	4				1272	
45063A09-	7	210000	227000	275000	899	252.502780867631
45063A100	13	190000	217500	307500	858.5	253.348864298195
45063A112	11	247500	284000	302500	710	400
45063A18-	8	235000	276000	310000	776	355.670103092784
45063A191	8	239500	295000	320000	596.5	494.55155071249
45063B00-	5	200000	280000	416500	973	287.769784172662
45063B08-	1				2671	
45063B09-	5	198500	242500	296500	620	391.129032258065
45063C00-	18	135000	190000	425000	517.5	367.149758454106
45063C099	10	175000	226000	275000	653.5	345.830145371079
45063C10-	10	220000	352500	415000	1251.5	281.662005593288
45063C19-	2				1305	
45063D000	8	196750	214250	260000	1005.5	213.078070611636
45063D01-	12	272000	311500	359000	749.5	415.610406937959
45063D090	23	226250	312500	355000	702.75	444.681607968694
45063D19-	9	185000	240000	305000	697	344.332855093257
45064A00-	8	217500	257550	332550	386.5	666.364812419146
45064A01-	3				498.75	
45064A02-	7	173000	173000	173000	445	388.76404494382
45064A08-	7	325000	372500	375000	1379.75	269.976445008154
45064A09-	6	305000	327500	350000	1443	226.957726957727
45064A102	7	382250	517500	562500	1075	481.395348837209
45064A191	1				387	
45064B00-	17	235000	299000	340000	917	326.063249727372
45064B01-	6	319000	485000	570000	1179	411.36556403732
45064B082						
45064B09-	21	356250	462000	542500	1357.5	340.331491712707
45064B112	9	320000	380000	385000	989	384.22649140546
45064B191	5	325000	388600	529000	1050	370.095238095238
45064C00-	2				1715.5	
45064C01-						
45064C09-	11	167500	210000	1100000	1923.5	109.175981284117
45064D00-	20	175000	225000	420000	389	578.40616966581
45064D09-	13	175000	320750	469000	1247	257.217321571772
45064D19-	9	90000	250000	330000	886	282.167042889391
45065A00-	21	268750	292500	338500	342.75	853.391684901532
45065A01-	9	315000	345000	445000	774	445.736434108527
45065A08-	16	200000	280000	345500	981.5	285.277636271014
45065A09-	16	215163.83	265000	325000	998.5	265.398097145719
45065B002	3				544	
45065B091	1				921	
45065C00-	4				990	
45065C09-	13	240000	335000	410000	1254	267.145135566188
45065D002	4				581	
45065D091	8	161156.465	205000	285000	637.5	321.56862745098
45065E002	5	240000	463500	595000	976	474.897540983607
45065E091	4				865.5	
45065F002	7	269000	357000	445000	959.25	372.1657544957
45065F091	2				1244.5	
45065G000	18	220000	359500	420000	1050	342.380952380952
45065G090	2				3957	
45065H00-	13	195000	222500	415000	790	281.645569620253
45065H09-	10	268500	300000	351000	1034.5	289.995166747221
45065J00-	3				1068	
45065J09-	2				2319	
45065K00-	5	220000	252500	282500	1260	200.396825396825
45065K01-	5				1349.25	
45065K09-	5	222500	280250	374000	1010	277.475247524752
45065L000	8	285000	298500	312000	931	320.62298603652
45065L011	6	305000	330000	340000	1751.5	188.409934341993
45065L082	4				926	
45065L09-	2				1165.5	
45065M00-	15	38700	362500	396500	894.25	405.367626502656
45065M08-	1				2302	
45065M090	11	260000	455000	660000	922	493.492407809111
45065M192						
46003A001	24	280000	308000	365000	250.5	1229.54091816367
46003A011	43	187500	220000	275000	191.25	1150.32679738562
46003A032	27	118000	260000	275000	260	1000
46003A042	5	247500	297500	300000	249	1194.77911646586
46003A043	12	227500	254750	290000	238	1070.3781512605
46003A071	13	325000	357000	447500	277.75	1285.32853285329
46003A100	30	172500	239500	268000	161	1487.57763975155
46003A112	7	40000	399000	445000	968	412.190082644628
46003A190	7	242000	269000	587500	954	281.970649895178
46003A200	65	215000	265000	350000	203.75	1300.61349693252
