NISCode	sum_ParcelsNumber	avg_PriceP25	avg_PriceP50	avg_PriceP75	avg_ParcelsAreaP50	average_price_m2
52011H412						
52011H432						
52011H4AH	3				609	
52011H4BH						
52011H59-						
52011J00-	5				311.25	
52011J01-	5				155.75	
52011J02-	2				243.5	
52011J07-						
52011J10-	2				388	
52011J11-	2				497.5	
52011J122						
52011J191						
52011J201	13	68800	100000	140000	140	714.285714285714
52011J272						
52011J30-	1				136	
52011J3MH						
52011J3NH						
52011J401	1				200	
52011J411	1				318	
52011J42-						
52011J432	2				137.5	
52011J442	1				119	
52011J452						
52011J491						
52011J57-	4				407.3333333333333	
52011K00-	4				135	
52011K011	2				335	
52011K031	1				13903	
52011K041	1				14028	
52011K051						
52011K052	3				215	
52011K082						
52011K0AH	1				466	
52011K0BH						
52011K0MX						
52011K0NX						
52011K0PY						
52011K0QY						
52011K102						
52011K1PZ						
52011K1QZ						
52011K202						
52011K212						
52011K2MR						
52011K2NR						
52011K3AG						
52011K3BG	1				823	
52011L001						
52011L010						
52011L022						
52011L090						
52011L101						
52011L112						
52011M00-	7	98000	120000	245000	633.25	189.498618239242
52011M01-						
52011M02-						
52011M04-						
52011M052						
52011M081						
52011M0MH						
52011M0NH						
52011M0WH						
52011M10-						
52011M111						
52011M172						
52011M201						
52011M212						
52011M312						
52011N00-	1				53	
52011N01-	1				220	
52011N020	2				3306.5	
52011N03-	2				882	
52011N04-	1				800	
52011N101	18	115000	172000	195000	297.5	578.151260504202
52011N112						
52011N121	3				316.5	
52011N132						
52011N151	2				329	
52011N20-	3				320	
52011N22-						
52011N23-						
52011N2MH	2				5881	
52011N2NH						
52011N30-	2				445.5	
52011N3AH	2				1296	
52011N3BH						
52011N41-						
52011N501	7	92500	160000	170000	120.25	1330.56133056133
52011N512	2				479.5	
52011N52-	4				245.5	
52011N60-	4				908.5	
52011N622	1				608	
52011N6AX	1				290	
52011N6BX						
52011P00-	9	43750	52250	109500	363.6666666666667	143.675527039413
52011P01-	12	107500	219000	250000	170	1288.23529411765
52011P02-	2				121	
52011P03-						
52011P041						
52011P07-	1				2030	
52011P100	2				205	
52011P111						
52011P122						
52011P172						
52011P19-	1				957	
52011P273						
52011P2PN	1				21548	
52011P2QN						
52011P31-						
52011P322						
52011P381						
52011P41-						
52011P422						
52011R01-						
52011R02-						
52011R031						
52011R04-						
52011R09-						
52011R0AR	2				115	
52011R0MR						
52011R10-	1				447	
52011R12-	1				210	
52011R13-						
52011R142	4				1399.8333333333333	
52011R1AH	1				1769	
52011R1BH	1				710	
52011R1CH						
52011R20-						
52011R21-						
52012A001	20	80000	112000	130000	140	800
52012A011						
52012A022	6	60000	110000	145000	127.5	862.745098039216
52012A033	1				148	
52012A040	3				1345.5	
52012A072						
52012A090						
52012A0AA						
52012A0PA						
52012A100						
52012A190						
52012A201	2				144.5	
52012A272	1				29	
52012A293						
52012A301	2				2489.5	
52012A312						
52012A34-	2				880	
52012B001	3				80	
52012B011	1				370	
52012B021	4				1887.5	
52012B042	10	65000	130000	252420	235	553.191489361702
52012B051						
52012B052						
52012B072						
52012B081						
52012B100	1				1173	
52012B20-	2				154	
52012B210	1				501	
52012B22-	1				153	
52012B230						
52012B309	1				216	
52012B31-						
52012B411	1				296	
52012B422						
52012B430						
52012B473						
52012B483						
52012B4AJ						
52012B512	1				430	
52012B614						
52012C001	8	65000	85000	130000	140.5	604.982206405694
52012C01-						
52012C02-						
52012C032						
52012C09-						
52012C100						
52012C1PN	2				30532	
52012C20-						
52012C29-						
52015A001						
52015A011						
52015A022						
52015A031						
52015A042						
52015A090						
52015A101						
52015A102						
52015A11-	6	140000	190000	200000	255	745.098039215686
52015A112	1				210	
52015A121	3				137.75	
52015A132						
52015A133						
52015A142						
52015A15-						
52015A20-						
52015A210						
52015A220						
52015A270						
52015A290						
52015A30-	2				631	
52015A311						
52015A380						
52015A391						
52015A41-	1				992	
52015A422						
52015A59-						
52015A69-						
52015B00-						
52015B01-	2				546	
52015B02-	2				908	
52015B032						
52015B083						
52015B091						
52015B430						
52015C000						
52015C01-	6	100000	135000	150000	177	762.71186440678
52015C02-						
52015C03-	1				469	
52015C04-						
52015C080						
52015C09-						
52015C110						
52015C120						
52015C190	1				2517	
52015C51-						
52015C57-						
52015D00-	2				400	
52015D01-						
52015D02-						
52015D080						
52015D09-						
52015D190						
52015D20-						
52015D21-	1				320	
52015D29-						
52018A00-	4				218.5	
52018A011	1				6606	
52018A02-	6				492.5	
52018A072						
52018A10-						
52018A11-						
52018A172	2				1010.5	
52018A191						
52018A213						
52018A282						
52018A29-						
52018A301						
52018A312						
52018A400	1				260	
52018A411						
52018A422						
52018A491						
52018B000	2				90	
52018B100	1				488	
52021A00-	20	90000	130000	157000	90.83333333333333	1431.19266055046
52021A010	2				65	
52021A02-	1				90	
52021A03-	1				440	
52021A04-						
52021A080						
52021A09-						
52021A19-						
52021A20-	2				1501	
52021A21-						
52021A27-	3				39409	
52021A28-	2				3012.5	
52021A30-						
52021A31-						
52021A39-						
52021A40-	1				560	
52021B00-	3				333	
52021B01-						
52021B02-	2				615	
52021B03-						
52021B041						
52021B05-						
52021B08-						
52021B090						
52021B10-						
52021B11-						
52021B202						
52021B29-						
52021C00-	2				1100	
52021C011						
52021C02-	1				668	
52021C032						
52021C08-						
52021C09-						
52021C19-						
52021D00-						
52021D01-	1				320	
52021D09-						
52021E00-						
52021E01-						
52021E023						
52021E024						
52021E082						
52021E091						
52021E172	1				8662	
52021E183						
52021E191						
52021F00-						
52021F01-						
52021F08-						
52021F09-						
52021G00-						
52021G012						
52021G091						
52021G113						
52021H00-						
52021H09-						
52022A00-	5				1224	
52022A01-						
52022A04-						
52022A05-						
52022A081						
52022A09-						
52022A10-	1				432	
52022A11-	1				209	
52022A122						
52022A191						
52022A20-						
52022A21-						
52022A29-						
52022A30-	8	117500	210000	345000	306	686.274509803922
52022A31-	2				10248	
52022A32-						
52022A33-	1				7089	
52022A342	2				231.5	
52022B00-	2				154	
52022B01-	1				275	
52022B020	2				881	
52022B03-						
52022B04-						
52022B05-						
52022B10-						
52022B11-	2				416.5	
52022B121						
52022B132						
52022B19-						
52022B21-						
52022B29-						
52022B31-						
52022B49-						
52022C00-	1				296	
52022C01-						
52022C022						
52022C080						
52022C091						
52022C100						
52022C19-						
52022C20-						
52022C212						
52022C28-	1				420	
52022C291						
52025A000	2				58.5	
52025A012						
52025A023						
52025A080						
52025A091						
52025A100						
52025A190	1				1890	
52025A20-						
52025A291						
52025A300						
52025A312	2				4963	
52025A323						
52025A391						
52025A410	3				94	
52025A414						
52025A495						
52025A582						
52025A59-	2				1088.5	
52025B000						
52025B01-						
52025B020						
52025B032						
52025B043						
52025B08-						
52025B0PP						
52025C00-						
52025C09-						
52025C19-						
52025D000						
52025D08-						
52025D090						
52025D10-	1				437	
52025D182						
52025D191						
52025E00-						
52025E012						
52025E023						
52025E081						
52025E09-						
52025F00-						
52025F012						
52025F08-						
52025F0PN						
5204310PQ						
52043A00-	5				98.5	
52043A01-						
52043A02-						
52043A03-						
52043A040						
52043A051						
52043A0MJ						
52043A172	2				2313	
52043A190						
52043A1AP						
52043A21-						
52043A222						
52043A291	1				2962	
52043B00-	1				455	
52043B0AN	1				340	
52043B0PN						
52043B1AN						
52043B1BN						
52043B1MN						
52043B2AN	3				200	
52043B2MN						
52043C00-						
52043C01-	5				257.5	
52043C08-						
52043C09-						
52043C111	1				135	
52043C20-	1				2605	
52043C202						
52043D00-	7	130000	147500	263000	260	567.307692307692
52043D01-	2				1140	
52043D032						
52043D0MJ						
52043D11-						
52043E00-	3				185.75	
52043E012						
52043E081						
52043E09-						
52043E11-						
52048A00-	5	185000	225000	235000	380	592.105263157895
52048A01-	1				1437	
52048A02-						
52048A03-	2				655.5	
52048A042						
52048A08-	1				185	
52048A091	1				878	
52048A101						
52048A112	1				239	
52048A114						
52048A191						
52048A212	1				776	
52048A223	1				5164	
52048A291						
52048A312						
52048B00-	1				155	
52048B08-						
52048B091	1				194	
52048B112						
52048B18-						
52048B19-						
52055A00-	1				139	
52055A011	2				318	
52055A02-	1				935	
52055A072						
52055A09-						
52055A11-						
52055A122	1				640	
52055A191						
52055A210						
52055A280						
52055A29-						
52055B00-						
52055B01-						
52055B082						
52055B091						
52055B10-						
52055B19-						
52055C000	3				479.25	
52055C082						
52055C091						
52055C19-						
52055D00-	3				151.5	
52055D010						
52055D082						
52055D091						
52055D10-						
52055D112	1				640	
52055D181						
52055D190						
52055D20-	1				210	
52055E00-	2				317.5	
52055E01-						
52055E081						
52055E09-						
52055E182						
52055F000						
52055F090						
52055F10-						
52055F103						
52055F112						
52055F184						
52055F191						
52055F210						
5206312PQ						
52063A00-	1				590	
52063A002						
52063A010						
52063A023						
52063A074						
52063A081						
52063A090	1				878	
52063A19-						
52063A272						
52063A291						
52063A381						
52063A3MN						
52063B00-						
52063B01-						
52063B02-						
52063B032						
52063B081						
52063B09-						
52063B172						
52063B191						
52063C00-						
52063C010						
52063C022	1				617	
52063C080						
52063C091						
52063C19-						
52063D002						
52063D073						
52063D091						
52063E001						
52063E072						
52063E170						
52063E193						
52074A00-	1				110	
52074A010						
52074A022						
52074A033						
52074A091						
52074A10-	2				1161	
52074A19-						
52074A20-						
52074A21-						
52074A29-						
52074B00-						
52074B011						
52074B022						
52074B032						
52074B09-						
52074B0PN						
52074C00-						
52074C01-	1				649	
52074C02-						
52074C03-						
52074C042						
52074C07-						
52074C081						
52074C173						
52074D00-						
52074D01-	1				1500	
52074D022						
52074D081						
52074D09-						
52074D110						
52074D283						
52075A000						
52075A01-						
52075A02-						
52075A08-						
52075A09-						
52075B00-						
52075B0PP						
52075B110						
52075C000						
52075C011						
52075C082						
52075C090						
52075C19-						
52075D00-	1				150	
52075D01-						
52075D02-						
52075D03-						
52075D04-						
52075D052						
52075D08-						
52075D091	1				586	
52075D110						
52075E000	1				931	
52075E082						
52075E091						
52075E100						
52075E112						
52075E181						
52075E19-						
52075E29-						
5301412PQ						
53014A001	5	96000	193000	208000	272	709.558823529412
53014A011						
53014A022	7	90000	139840	204840	174.75	800.228898426323
53014A03-						
53014A040						
53014A052						
53014A08-						
53014A091						
53014A101	1				290	
53014A182						
53014A19-	1				951	
53014A200	1				193	
53014A2PN						
53014A31-						
53014A32-						
53014A39-						
53014A401						
53014A482						
53014A492						
53014B00-	5				1477	
53014B011	1				103	
53014B021	2				262.5	
53014B032						
53014B042	4				813.5	
53014B052						
53014B091						
53014B0AN	2				200	
53014B0PN						
53014B120	1				944	
53014B210						
53014B29-						
53020A001	2				480	
53020A01-						
53020A022	12	74235	124500	175000	360.1666666666667	345.673299398427
53020A03-						
53020A041	2				800.5	
53020A05-	3				1772.25	
53020A072						
53020A091						
53020A10-						
53020A11-						
53020A18-						
53020A21-						
53020A30-						
53020A31-						
53020A312						
53020A390						
53020B00-						
53020B01-						
53020B02-						
53020B08-						
53020B09-						
53020C001	2				121	
53020C012						
53020C082						
53020C091						
53020D001	2				121.5	
53020D01-						
53020D022	1				108	
53020D072						
53020D091	1				223	
53020D10-	1				602	
53020D182						
53020D191						
53028A001	16	105000	155000	212000	187.75	825.565912117177
53028A012	2				842.5	
53028A021						
53028A031						
53028A042						
53028A072						
53028A082						
53028A103	2				239	
53028A11-	3				70	
53028A121						
53028A131						
53028A192						
53028B000						
53028B090	1				446	
53028C001	5	97500	134000	154000	250	536
53028C011	2				573	
53028C021						
53028C042	2				306.5	
53028C053						
53028C09-						
53028C102	1				630	
53028C212						
53028D000	2				276	
53028D09-						
53028D100						
53028D11-						
53028D123						
53028D191						
53028E00-						
53028E01-						
53028E09-						
53039A001	4				489.5	
53039A022						
53039A033						
53039A070						
53039A080						
53039A09-						
53039B001	1				430	
53039B012						
53039B09-						
53039C00-	2				251	
53039C01-						
53039C02-						
53039C03-						
53039C09-	1				708	
53039D00-	3				760.5	
53039D0PN						
53044A00-						
53044A010	2				375	
53044A082	1				2611	
53044A091						
53044A112	2				1265.5	
53044A191	1				3390	
53044B00-						
53044B082						
53044B091						
53044B182						
53044B191						
53044B20-						
53044B212						
53044B283						
53044B291						
53044C00-						
53044C09-						
53044D00-						
53044D012						
53044D091						
53044D110						
53044D20-						
53044D290						
53044D30-						
53044E000						
53044E080						
53044E09-						
53044E1PP						
53044E200						
53044E282						
53044E291						
53044F00-						
53044F091						
53044F11-						
5304610PQ						
53046A001	1				200	
53046A012						
53046A023						
53046A082						
53046A091						
53046A19-						
53046A2PN						
53046B00-						
53046B08-						
53046B09-						
53046C00-						
53046C08-						
53046C09-						
53046D00-						
53046D01-						
53046D082						
53046D091						
53046E001						
53046E012						
53046E09-						
5305310PQ						
53053A00-	66	180000	237500	315000	122.75	1934.82688391039
53053A01-	7	105000	152500	180000	78	1955.12820512821
53053A021	7	135000	180000	215000	83	2168.67469879518
53053A031	1				114	
53053A04-	5	349500	350000	1146584	100	3500
53053A051	2				58.5	
53053A101	1				89	
53053A111	2				2172.5	
53053A122						
53053A192						
53053A20-						
53053A213	1				96	
53053A222						
53053A232	1				70	
53053A311						
53053A392						
53053A401	3				2302	
53053A492	3				3305	
53053A501	3				170	
53053A512						
53053A523						
53053A70-						
53053A712						
53053A723						
53053A730						
53053A743						
53053A781						
53053A801	1				3447	
53053A812	1				675	
53053A823						
53053A890						
53053A912	3				78	
53053A92-	4				189	
53053B000						
53053B010						
53053B021						
53053B032						
53053B042						
53053B091						
53053B101	2				1114	
53053B192						
53053C001	12	73500	99500	175000	233	427.038626609442
53053C011						
53053C03-						
53053C041						
53053C042						
53053C07-	3				1418	
53053C092						
53053C11-	2				628.5	
53053C212	1				730	
53053C301						
53053C312						
53053C323						
53053D000	1				418	
53053D021	1				232	
53053D040						
53053D052						
53053D073						
53053D091						
53053D101						
53053D122	1				435	
53053D17-						
53053D174						
53053D18-						
53053D19-						
53053D193						
53053D201	2				4692	
53053D212						
53053D222						
53053D232						
53053D243						
53053D250	3				570	
53053D281						
53053E001	6				1576.1666666666667	
53053E01-						
53053E021	1				180	
53053E032	4				306.75	
53053E043						
53053E052						
53053E082						
53053E091						
53053F00-						
53053F022						
53053F07-						
53053F080						
53053F091						
53053F100	1				549	
53053F111						
53053F122						
53053F180						
53053F190						
53053F290						
53053G001	1				543	
53053G012						
53053G08-						
53053G09-						
53053G10-	1				2866	
53053G113						
53053G1MJ						
53053G214						
53053H001	3				268	
53053H022	1				350	
53053H070	1				2894	
53053H080						
53053H0PN						
53053H10-						
53053H180						
53053H190						
53053H200						
53053H212						
53053H291						
53053H310						
53053H392						
53053J00-						
53053J011	1				1140	
53053J022						
53053J08-						
53053J0AJ						
53053J190						
53053K00-						
53053K09-						
53053L00-						
53053L082						
53053L091						
53053M00-						
53053M0PN	1				110	
53053M1PN						
53053N00-						
53053N09-						
53053P00-						
53053P08-						
53053P091						
53053P112	1				488	
53053R00-						
53053R090						
53053R110						
53053S00-						
53053S09-						
53053T001	13	60000	80000	100000	679.5	117.733627667403
53053T010	6	75000	136500	150000	2011	67.8766782695177
53053T021	14	95000	144000	200000	597.3333333333334	241.071428571429
53053T031	3				6688.75	
53053T052	2				186.5	
53053T07-	1				432	
53053T091						
53053T092						
53053T10-	1				782	
53053T201						
53053T272						
53053T31-	1				100	
53053T322	2				103.5	
53053T412						
53053U00-	5	110000	130000	145000	213	610.328638497653
53053U011	1				260	
53053U02-	2				435	
53053U031						
53053U042						
53053U09-						
53053U412						
53065A001	4				156.5	
53065A021						
53065A071	2				2121	
53065A101						
53065A11-	1				250	
53065A121						
53065A132	1				406	
53065A1AA						
53065A1PA						
53065A202	10	98000	150000	190000	1243.5	120.627261761158
53065A211						
53065A222						
53065A232						
53065A301	1				265	
53065A312	1				213	
53065A401	4				205.5	
53065A412						
53065A422	2				160	
53065A49-						
53065A512						
53065B01-						
53065B022						
53065B09-						
53065B0AP						
53065B0OP	1				600	
53068A00-	15	75000	90000	100000	217.5	413.793103448276
53068A010	3				367.5	
53068A021						
53068A03-	5				469.1666666666667	
53068A04-						
53068A052						
53068A082						
53068A091	1				1170	
53068B00-	1				200	
53068B082						
53068B091						
53068B112	1				610	
53068B191						
53068B283						
53068C00-						
53068C091						
5307010MQ						
53070A001	1				190	
53070A01-						
53070A022	4				123	
53070A031						
53070A042						
53070A081						
53070A17-						
53070A212						
53070B00-						
53070B011						
53070B02-	4				533.1666666666666	
53070B031						
53070B042						
53070B053						
53070B072						
53070B08-						
53070B091	1				1130	
53070B10-	1				570	
53070B122	1				1175	
53070B17-						
53070B191						
53070B272						
53070B314						
53070C001	3				1497.25	
53070C011						
53070C020						
53070C032						
53070C07-						
53070C082						
53070C090						
53070C20-	2				217.5	
53070C290	1				4693	
53070D00-						
53070D01-						
53070D072						
53070D091						
53070E00-	3				854.75	
53070E01-						
53070E02-						
53070E072						
53070E082						
53070E091						
53070E100						
53070E110	1				1760	
53070E181						
53070E19-						
53070F00-	2				995.5	
53070F010						
53070F08-						
53070F090						
53070F19-	2				556.5	
53070F210						
53070F30-						
53070F39-						
53070G00-						
53070G09-						
53082A00-	2				165	
53082A081						
53082A092						
53082A101	2				229.5	
53082A122	4				192.5	
53082A201	1				250	
53082A211	1				208	
53082A223	3				189	
53082A232						
53082A243	1				266	
53082A252						
53082A291						
53082A312	1				360	
53082A391						
53082A412						
53082B00-	3				309	
53082B01-						
53082B021	2				399	
53082B212	1				120	
53082B301	2				505	
53082B312						
53082B322						
53082B331	2				330	
53082B34-						
53082B592						
53082C00-	2				540.5	
53083A00-	2				347.5	
53083A09-						
53083A10-						
53083A19-	1				460	
53083B00-	1				376	
53083B09-						
53083C000	1				490	
53083C08-						
53083C09-						
53083D00-						
53083D09-						
53083E00-						
53083E09-						
53083F00-	1				1320	
53083F082						
53083F083						
53083F09-						
53083G001						
53083G092	1				309	
53083H00-	1				254	
53083H09-						
53083J00-						
53083J082						
53083J091						
53083K00-						
53083K099						
5308410PQ						
5308410QQ						
53084A00-	2				720	
53084A01-						
53084A09-						
53084B00-						
53084B09-						
53084B11-	1				1660	
53084C00-						
53084C09-	1				1000	
53084C11-						
53084D001	1				147	
53084D012						
53084D022						
53084D091						
53084E00-	1				863	
53084E09-						
53084F00-	2				390	
53084F01-						
53084F09-						
53084G00-						
53084G01-						
53084G09-						
53084H000	1				1231	
53084H090						
53084J000						
53084J09-						
53084K00-						
53084K08-						
53084K09-						
54007A001	17	145000	181375	203630	854.75	212.19654869845
54007A01-	4				817	
54007A021	5	120000	132500	172500	265	500
54007A032	10	92500	102500	154200	212	483.490566037736
54007A043	3				130	
54007A092	1				2294	
54007A101	7	140000	189000	319000	259	729.72972972973
54007A122	2				143.5	
54007A132						
54007A17-	1				1359	
54007A181						
54007A201	8	100000	100000	110000	145	689.655172413793
54007A21-						
54007A222	3				192	
54007A301	10	95000	125000	140000	489	255.623721881391
54007A312	4				176.5	
54007A323						
54007A334	1				120	
54007A401	1				162	
54007A410	2				1496.5	
54007A422	3				289.5	
54007A501						
54007A512						
54007A523						
54007A534	1				462	
54007A573						
54007A59-						
54007A601	11	108000	130000	140000	243.66666666666666	533.515731874145
54007A61-	2				707.5	
54007A622						
54007A633	1				128	
54007A711	1				318	
54007A772						
54007B00-	1				108	
54007B012						
54007B091						
54007B19-						
54007B21-	1				292	
54007B29-						
54007C00-	4				174.5	
54007C012						
54007C091						
54007C10-	10	115000	147500	160000	237	622.362869198312
54007C112	1				971	
54007C191						
54007C20-	1				57	
54007C293						
54007C31-						
54007C39-						
54007D000	6	109000	162500	200000	98	1658.16326530612
54007D010						
54007D021	1				1512	
54007D030						
54007D042						
54007D072						
54007D091						
54007D10-						
54007D190						
54007D212						
54007D291						
54010A009	7	115000	140000	200000	175.75	796.586059743954
54010A019						
54010A022	6	84500	124500	250000	385.5	322.95719844358
54010A100						
54010A190						
54010A201	3				297	
54010A212						
54010A223						
54010A270	1				3261	
54010A29-						
54010B000						
54010B010	1				664	
54010B022						
54010B033						
54010B08-						
54010B091						
54010C00-	1				448	
54010C01-						
54010C02-						
54010C08-	1				245	
54010C09-						
54010D00-	1				204	
54010D010						
54010D02-	1				230	
54010D090						
54010D10-						
54010D120						
54010D170						
54010D18-						
54010D190						
54010D20-						
54010D29-						
54010E000	1				280	
54010E08-						
54010E099						
54010E10-	15	95000	142500	210000	302	471.854304635762
54010E110	2				625	
54010E112						
54010E12-						
54010E181						
54010E21-						
55004A001	9	180000	195000	276000	2094.6666666666665	93.093570973902
55004A02-						
55004A032						
55004A042						
55004A083	1				307	
55004A091	1				1422	
55004A10-	18	100000	160000	200000	138	1159.42028985507
55004A11-						
55004A121	1				6206	
55004A132						
55004A140						
55004A19-						
55004A29-						
55004A30-						
55004A312						
55004A323						
55004A334						
55004A385						
55004A391						
55004B00-						
55004B022						
55004B033						
55004B044						
55004B055						
55004B081						
55004B09-						
55004B116						
55004C000						
55004C010						
55004C072						
55004C080						
55004C091						
55004C19-						
55004D00-						
55004D09-						
55004E000						
55004E09-						
55004F00-						
55004F082						
55004F091						
55010A00-	2				108	
55010A01-	1				90	
55010A02-						
55010A03-	1				710	
55010A04-	2				55	
55010A05-	3				1880.5	
55010B00-						
55010B01-						
55010B022						
55010B083						
55010B091						
55010B100						
55010B190						
55010B21-						
55010B29-						
55010C000						
55010C01-	3				875.25	
55010C08-						
55010C09-						
55010C101	1				312	
55010C11-						
55010C122						
55010C19-						
55010C28-						
55010C29-						
5502210PQ						
5502214MQ						
55022A00-	22	175000	230000	255000	115.5	1991.34199134199
55022A01-						
55022A02-						
55022A05-						
55022A07-						
55022A101	2				106	
55022A11-						
55022A12-						
55022A132	1				390	
55022A19-						
55022A20-	4				1548	
55022A27-						
55022A30-						
55022A31-						
55022A39-						
55022A40-	1				520	
55022A41-	3				3574	
55022A42-	1				91	
55022A51-						
55022A61-						
55022A711	11	150000	150000	220000	768.25	195.248942401562
55022A722						
55022A73-	5	230000	250000	310000	260	961.538461538462
55022B00-						
55022B01-	1				149	
55022B02-	4				407.5	
55022B032						
55022B091						
55022B10-	2				248	
55022B11-						
55022B12-						
55022B17-						
55022C00-						
55022C01-	2				223	
55022C073						
55022C082						
55022C091						
55022C10-						
55022C11-	4				209.5	
55022C12-	1				190	
55022C13-						
55022C14-						
55022C19-	1				542	
55022D00-	2				209.5	
55022D022						
55022D083						
55022D0AA						
55022D0PA	1				705	
55022D10-						
55022D11-						
55022D122						
55022D133						
55022D184						
55022D191						
55022E00-	1				230	
55022E01-						
55022E020						
55022E08-						
55022E09-						
55022E19-						
55022F000	2				1018	
55022F01-						
55022F02-						
55022F030	1				1437	
55022F09-						
55022F10-						
55022F11-						
55022F19-						
55022G00-	1				280	
55022G01-						
55022G082						
55022G0PN						
55022H00-	10	105000	160000	170000	339	471.976401179941
55022H01-	1				590	
55022H012						
55022H02-						
55022H05-						
55022H100						
55022H191						
55022H210	1				1292	
55022H22-	2				257.5	
55022H232						
55022H281						
55022H2MN						
55022J00-	1				179	
55022J011						
55022J02-	1				188	
55022J032						
55022J09-						
55022J10-	1				2555	
55022J11-						
55022J12-						
55022J132						
55022J181						
55022J19-						
55022J29-						
55022K00-	3				274	
55022K01-	3				253	
55022K021	1				1133	
55022K072						
55022K091						
55022K111						
55022K122						
55022K132						
55022K173						
55022K211	2				237.5	
55022K22-	3				295	
55022K23-	1				155	
55022K244						
55022K272						
55022K2MJ						
55022K311						
55022K382						
55022K39-						
55022L10-						
55022L1AA						
55022L1PA						
55022L1QP	2				6486	
55023A00-	14	155000	195000	225000	191.66666666666666	1017.39130434783
55023A011	2				145	
55023A02-						
55023A03-	1				440	
55023A04-	2				386	
55023A052						
55023A072						
55023A091						
55023A10-						
55023A19-						
55023A20-	4				195	
55023A21-	1				569	
55023A27-	1				3000	
55023B00-	4				247.5	
55023B09-						
55023B19-						
55023B21-	1				105	
55023B29-						
55023B31-						
55023B323						
55023B372						
55023B391						
55023C00-						
55023C012						
55023C091						
55023C172						
55023C191						
55023D00-						
55023D02-						
55023D03-	2				1256	
55023D08-						
55023D09-						
55023D18-						
55023E00-						
55023E0PP						
55023E10-	1				185	
55023E1PN						
55023F00-	1				280	
55023F013						
55023F082						
55023F091						
55023G00-						
55023G09-						
5503510PQ						
55035A00-	2				137.5	
55035A01-	1				1679	
55035A022						
55035A08-						
55035A091						
55035A19-						
55035B000						
55035B080						
55035B09-	1				669	
55035C00-						
55035C010						
55035C090						
55035C19-						
55035C29-	1				2403	
55035D00-	1				278	
55035D09-						
55035D10-						
55035D19-						
55035D299						
5503910PQ						
55039A00-	1				340	
55039A003						
55039A082						
55039A0PP						
55039A10-						
55039A19-						
55039A2PN						
55039B00-	1				636	
55039B01-						
55039B082						
55039B091						
55039C00-	1				99	
55039C01-						
55039C022						
55039C08-						
55039C091						
55039C29-						
55039D000						
55039D012						
55039D091						
55039E00-						
55039E012						
55039E091	1				46	
55039F00-						
55039F09-						
55039G09-						
55039H000						
55039H09-						
55040A00-	10	185000	275000	292500	110	2500
55040A01-	4				156	
55040A02-	1				1543	
55040A030	2				764	
55040A040	1				687	
55040A052						
55040A073	1				4009	
55040A091						
55040A10-	2				207.5	
55040A110	1				120	
55040A12-						
55040A132						
55040A142						
55040A171						
55040A191						
55040B00-	2				323	
55040B010	1				574	
55040B022						
55040B081						
55040B09-						
55040B113	1				4849	
55040C00-						
55040C08-						
55040C09-						
55040C190						
55040D001						
55040D01-						
55040D022						
55040D091						
55040D112						
55040D182						
55040D191	1				689	
55040D29-	1				1725	
55040E00-						
55040E01-						
55040E022						
55040E073						
55040E081						
55040E09-						
55040E100						
55040E190						
55040F00-						
55040F090						
55040F10-						
55040F190						
55040G00-						
55040G012						
55040G08-						
55040G091						
55040G19-						
55040G29-						
55050A00-	8	120000	225000	250000	258	872.093023255814
55050A01-						
55050A02-	1				206	
55050A03-	1				103	
55050A042						
55050A081						
55050A09-						
55050A10-	1				120	
55050A11-	3				172.5	
55050A19-						
55050A28-						
55050A29-						
55050A39-						
55050B001	1				1352	
55050B012	1				95	
55050B072						
55050B091						
55050B190						
55050C00-	2				596	
55050C01-						
55050C070						
55050C081						
55050C09-						
55050C180						
55050C212						
56001A00-	8	50000	70000	130000	155	451.612903225806
56001A01-	2				5612	
56001A03-	4				251.5	
56001A04-						
56001A052						
56001A091						
56001A0AJ	7				847	
56001A10-	2				417.5	
56001A111						
56001A12-						
56001A132						
56001A19-	4				335.6666666666667	
56001A21-						
56001A300						
56001A390						
56001A411	3				1430	
56001A422						
56005A00-	7	95000	100000	200000	240	416.666666666667
56005A010	1				4188	
56005A013						
56005A022						
56005A081						
56005A090						
56005A100						
56005A19-						
56005B00-						
56005B012						
56005B083						
56005B091						
56005B191						
56005C00-						
56005C012						
56005C083						
56005C091						
56005D00-						
56005D063						
56005D082						
56005D091						
56005D191						
56005D290						
56005E00-						
56005E062						
56005E091	1				3776	
56005F002						
56005F003						
56005F010						
56005F062						
56005F091						
56005F191						
56005G00-	1				123	
56005G01-						
56005G089						
56005G09-	1				2685	
56005G19-						
56005H00-						
56005H01-						
56005H022						
56005H091						
56005H11-						
56005H112						
56005H183						
56005H191						
56011A00-	2				55.5	
56011A01-	8	80000	100000	135000	130	769.230769230769
56011A02-	11	125000	150000	170000	149.5	1003.34448160535
56011A04-						
56011A05-						
56011A090						
56011A10-	8	95000	120000	200000	94	1276.59574468085
56011A110						
56011A132						
56011A181						
56011A19-						
56011A20-	4				1614.1666666666667	
56011B00-						
56011B010						
56011B02-						
56011B080						
56011B09-						
56011B10-	1				76	
56011B122	1				1290	
56011B191						
56011C00-						
56011C01-						
56011C02-						
56011C08-						
56011C09-						
56011C101	6	142500	159000	420000	1089.5	145.938503900872
56011C11-	2				170	
56011C120						
56011C132						
56011C142						
56011C181						
56011C19-						
56011D00-						
56011D01-						
56011D022						
56011D091						
56011D19-						
