bron;jaar_indiening;gemeente;handeling;gebouw_functie;metriek;waarde
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;eengezins- en kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;eengezins- en kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;eengezins- en kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;eengezinswoning;Aantal projecten;53.0
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;eengezinswoning;Aantal gebouwen;53.0
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;eengezinswoning;Aantal wooneenheden;53.0
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;eengezinswoning;Nuttige woonoppervlakte;12688.29
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;eengezinswoning;Bovengronds nuttige oppervlakte;12151.83
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;eengezinswoning;Bovengronds grond oppervlakte;7289.08
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;kamerwoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;kamerwoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;meergezinswoning;Aantal projecten;2.0
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;meergezinswoning;Aantal gebouwen;2.0
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;meergezinswoning;Aantal wooneenheden;4.0
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;meergezinswoning;Nuttige woonoppervlakte;6960.79
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;meergezinswoning;Bovengronds nuttige oppervlakte;536.04
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;meergezinswoning;Bovengronds grond oppervlakte;173.31
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;wonen;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;wonen;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;wonen;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;wonen;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;wonen;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Kraainem;Verbouwen of hergebruik;wonen;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Totalen;;Aantal projecten;54.0
vergunningen_omgevingsloket_2026;2024;Leuven;Totalen;;Aantal gebouwen;42.0
vergunningen_omgevingsloket_2026;2024;Leuven;Totalen;;Aantal wooneenheden;32.0
vergunningen_omgevingsloket_2026;2024;Leuven;Totalen;;Nuttige woonoppervlakte;5093.15
vergunningen_omgevingsloket_2026;2024;Leuven;Totalen;;Bovengronds nuttige oppervlakte;9142.03
vergunningen_omgevingsloket_2026;2024;Leuven;Totalen;;Bovengronds grond oppervlakte;7158.29
vergunningen_omgevingsloket_2026;2024;Leuven;-;Totalen;Aantal projecten;23.0
vergunningen_omgevingsloket_2026;2024;Leuven;-;Totalen;Aantal gebouwen;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;-;Totalen;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;-;-;Aantal projecten;23.0
vergunningen_omgevingsloket_2026;2024;Leuven;-;-;Aantal gebouwen;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;-;-;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;-;-;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;Totalen;Aantal projecten;8.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;Totalen;Aantal gebouwen;13.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;Totalen;Aantal wooneenheden;11.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;Totalen;Nuttige woonoppervlakte;1468.78
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;Totalen;Bovengronds nuttige oppervlakte;3626.78
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;Totalen;Bovengronds grond oppervlakte;2739.5
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;-;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;-;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;-;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;-;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;-;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;-;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;andere;Aantal projecten;2.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;andere;Aantal gebouwen;2.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;andere;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;andere;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;andere;Bovengronds nuttige oppervlakte;2059.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;andere;Bovengronds grond oppervlakte;1859.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;eengezinswoning;Aantal projecten;6.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;eengezinswoning;Aantal gebouwen;11.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;eengezinswoning;Aantal wooneenheden;11.0
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;eengezinswoning;Nuttige woonoppervlakte;1468.78
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;eengezinswoning;Bovengronds nuttige oppervlakte;1567.78
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;eengezinswoning;Bovengronds grond oppervlakte;880.5
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;kamerwoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;kamerwoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;meergezinswoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;meergezinswoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;meergezinswoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;meergezinswoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;meergezinswoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Nieuwbouw;meergezinswoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Sloop;Totalen;Aantal projecten;3.0
vergunningen_omgevingsloket_2026;2024;Leuven;Sloop;Totalen;Aantal gebouwen;4.0
vergunningen_omgevingsloket_2026;2024;Leuven;Sloop;Totalen;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Sloop;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Sloop;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Sloop;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Sloop;-;Aantal projecten;3.0
vergunningen_omgevingsloket_2026;2024;Leuven;Sloop;-;Aantal gebouwen;4.0
vergunningen_omgevingsloket_2026;2024;Leuven;Sloop;-;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Sloop;-;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Sloop;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Sloop;-;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;Totalen;Aantal projecten;24.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;Totalen;Aantal gebouwen;25.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;Totalen;Aantal wooneenheden;21.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;Totalen;Nuttige woonoppervlakte;3624.37
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;Totalen;Bovengronds nuttige oppervlakte;5515.25
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;Totalen;Bovengronds grond oppervlakte;4418.79
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;-;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;-;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;-;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;-;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;-;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;-;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;andere;Aantal projecten;5.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;andere;Aantal gebouwen;5.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;andere;Aantal wooneenheden;1.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;andere;Nuttige woonoppervlakte;116.58
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;andere;Bovengronds nuttige oppervlakte;2246.08
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;andere;Bovengronds grond oppervlakte;2228.09
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal projecten;1.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal gebouwen;1.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;eengezins- en kamerwoning;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;eengezins- en kamerwoning;Bovengronds nuttige oppervlakte;269.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;eengezins- en kamerwoning;Bovengronds grond oppervlakte;184.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;eengezinswoning;Aantal projecten;17.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;eengezinswoning;Aantal gebouwen;18.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;eengezinswoning;Aantal wooneenheden;18.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;eengezinswoning;Nuttige woonoppervlakte;3282.29
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;eengezinswoning;Bovengronds nuttige oppervlakte;2770.17
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;eengezinswoning;Bovengronds grond oppervlakte;1873.7
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;kamerwoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;kamerwoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;meergezinswoning;Aantal projecten;1.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;meergezinswoning;Aantal gebouwen;1.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;meergezinswoning;Aantal wooneenheden;2.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;meergezinswoning;Nuttige woonoppervlakte;225.5
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;meergezinswoning;Bovengronds nuttige oppervlakte;230.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;meergezinswoning;Bovengronds grond oppervlakte;133.0
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;wonen;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;wonen;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;wonen;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;wonen;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;wonen;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Leuven;Verbouwen of hergebruik;wonen;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Totalen;;Aantal projecten;106.0
vergunningen_omgevingsloket_2026;2024;Machelen;Totalen;;Aantal gebouwen;55.0
vergunningen_omgevingsloket_2026;2024;Machelen;Totalen;;Aantal wooneenheden;154.0
vergunningen_omgevingsloket_2026;2024;Machelen;Totalen;;Nuttige woonoppervlakte;11529.87
vergunningen_omgevingsloket_2026;2024;Machelen;Totalen;;Bovengronds nuttige oppervlakte;72864.81
vergunningen_omgevingsloket_2026;2024;Machelen;Totalen;;Bovengronds grond oppervlakte;38647.44
vergunningen_omgevingsloket_2026;2024;Machelen;-;Totalen;Aantal projecten;58.0
vergunningen_omgevingsloket_2026;2024;Machelen;-;Totalen;Aantal gebouwen;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;-;Totalen;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;-;-;Aantal projecten;58.0
vergunningen_omgevingsloket_2026;2024;Machelen;-;-;Aantal gebouwen;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;-;-;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;-;-;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;Totalen;Aantal projecten;16.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;Totalen;Aantal gebouwen;19.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;Totalen;Aantal wooneenheden;15.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;Totalen;Nuttige woonoppervlakte;2710.28
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;Totalen;Bovengronds nuttige oppervlakte;28382.74
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;Totalen;Bovengronds grond oppervlakte;11288.29
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;-;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;-;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;-;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;-;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;-;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;-;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;andere;Aantal projecten;4.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;andere;Aantal gebouwen;5.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;andere;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;andere;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;andere;Bovengronds nuttige oppervlakte;25552.26
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;andere;Bovengronds grond oppervlakte;9845.64
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;eengezinswoning;Aantal projecten;11.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;eengezinswoning;Aantal gebouwen;13.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;eengezinswoning;Aantal wooneenheden;13.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;eengezinswoning;Nuttige woonoppervlakte;2527.05
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;eengezinswoning;Bovengronds nuttige oppervlakte;2647.25
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;eengezinswoning;Bovengronds grond oppervlakte;1326.7
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;kamerwoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;kamerwoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;meergezinswoning;Aantal projecten;1.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;meergezinswoning;Aantal gebouwen;1.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;meergezinswoning;Aantal wooneenheden;2.0
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;meergezinswoning;Nuttige woonoppervlakte;183.23
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;meergezinswoning;Bovengronds nuttige oppervlakte;183.23
vergunningen_omgevingsloket_2026;2024;Machelen;Nieuwbouw;meergezinswoning;Bovengronds grond oppervlakte;115.95
vergunningen_omgevingsloket_2026;2024;Machelen;Sloop;Totalen;Aantal projecten;3.0
vergunningen_omgevingsloket_2026;2024;Machelen;Sloop;Totalen;Aantal gebouwen;4.0
vergunningen_omgevingsloket_2026;2024;Machelen;Sloop;Totalen;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;Sloop;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;Sloop;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;Sloop;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;Sloop;-;Aantal projecten;3.0
vergunningen_omgevingsloket_2026;2024;Machelen;Sloop;-;Aantal gebouwen;4.0
vergunningen_omgevingsloket_2026;2024;Machelen;Sloop;-;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;Sloop;-;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;Sloop;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;Sloop;-;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;Totalen;Aantal projecten;32.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;Totalen;Aantal gebouwen;32.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;Totalen;Aantal wooneenheden;139.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;Totalen;Nuttige woonoppervlakte;8819.59
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;Totalen;Bovengronds nuttige oppervlakte;44482.07
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;Totalen;Bovengronds grond oppervlakte;27359.15
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;-;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;-;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;-;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;-;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;-;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;-;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;andere;Aantal projecten;9.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;andere;Aantal gebouwen;9.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;andere;Aantal wooneenheden;112.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;andere;Nuttige woonoppervlakte;5398.61
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;andere;Bovengronds nuttige oppervlakte;40312.49
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;andere;Bovengronds grond oppervlakte;24851.68
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;eengezins- en kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;eengezins- en kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;eengezins- en kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;eengezinswoning;Aantal projecten;17.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;eengezinswoning;Aantal gebouwen;17.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;eengezinswoning;Aantal wooneenheden;17.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;eengezinswoning;Nuttige woonoppervlakte;2491.75
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;eengezinswoning;Bovengronds nuttige oppervlakte;2665.54
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;eengezinswoning;Bovengronds grond oppervlakte;1548.32
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;kamerwoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;kamerwoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;meergezinswoning;Aantal projecten;6.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;meergezinswoning;Aantal gebouwen;6.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;meergezinswoning;Aantal wooneenheden;10.0
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;meergezinswoning;Nuttige woonoppervlakte;929.23
vergunningen_omgevingsloket_2026;2024;Machelen;Verbouwen of hergebruik;meergezinswoning;Bovengronds nuttige oppervlakte;1504.04
