naam;jaar;zone;aantal
onbebouwde_bebouwbare_percelen_brussel;2026;F;41123.521787987964
onbebouwde_bebouwbare_percelen_brussel;2026;Totaal;59094.03050303775
onbebouwde_bebouwbare_percelen_brussel;2027;A;0.0
onbebouwde_bebouwbare_percelen_brussel;2027;B;0.0
onbebouwde_bebouwbare_percelen_brussel;2027;C;384.56976413372985
onbebouwde_bebouwbare_percelen_brussel;2027;D;1777.2821906899565
onbebouwde_bebouwbare_percelen_brussel;2027;E;15532.916915092199
onbebouwde_bebouwbare_percelen_brussel;2027;F;40492.52164720264
onbebouwde_bebouwbare_percelen_brussel;2027;Totaal;58187.29051711852
onbebouwde_bebouwbare_percelen_brussel;2028;A;0.0
onbebouwde_bebouwbare_percelen_brussel;2028;B;0.0
onbebouwde_bebouwbare_percelen_brussel;2028;C;378.6689179814666
onbebouwde_bebouwbare_percelen_brussel;2028;D;1750.0115372103664
onbebouwde_bebouwbare_percelen_brussel;2028;E;15294.579527288684
onbebouwde_bebouwbare_percelen_brussel;2028;F;39871.20358519753
onbebouwde_bebouwbare_percelen_brussel;2028;Totaal;57294.463567678045
onbebouwde_bebouwbare_percelen_brussel;2029;A;0.0
onbebouwde_bebouwbare_percelen_brussel;2029;B;0.0
onbebouwde_bebouwbare_percelen_brussel;2029;C;372.85861453058067
onbebouwde_bebouwbare_percelen_brussel;2029;D;1723.1593251831798
onbebouwde_bebouwbare_percelen_brussel;2029;E;15059.899193130377
onbebouwde_bebouwbare_percelen_brussel;2029;F;39259.419039962195
onbebouwde_bebouwbare_percelen_brussel;2029;Totaal;56415.33617280633
onbebouwde_bebouwbare_percelen_brussel;2030;A;0.0
onbebouwde_bebouwbare_percelen_brussel;2030;B;0.0
onbebouwde_bebouwbare_percelen_brussel;2030;C;367.13746449205115
onbebouwde_bebouwbare_percelen_brussel;2030;D;1696.7191340343827
onbebouwde_bebouwbare_percelen_brussel;2030;E;14828.819798713
onbebouwde_bebouwbare_percelen_brussel;2030;F;38657.02172902462
onbebouwde_bebouwbare_percelen_brussel;2030;Totaal;55549.698126264055
onbebouwde_bebouwbare_percelen_brussel;2031;A;0.0
onbebouwde_bebouwbare_percelen_brussel;2031;B;0.0
onbebouwde_bebouwbare_percelen_brussel;2031;C;361.50409989413583
onbebouwde_bebouwbare_percelen_brussel;2031;D;1670.6846417073764
onbebouwde_bebouwbare_percelen_brussel;2031;E;14601.286091145153
onbebouwde_bebouwbare_percelen_brussel;2031;F;38063.86761447404
onbebouwde_bebouwbare_percelen_brussel;2031;Totaal;54697.342447220704
onbebouwde_bebouwbare_percelen_vlaanderen;2026;A;11.600000000000001
onbebouwde_bebouwbare_percelen_vlaanderen;2026;B;196.0
onbebouwde_bebouwbare_percelen_vlaanderen;2026;C;1329.8000000000002
onbebouwde_bebouwbare_percelen_vlaanderen;2026;D;3241.4
onbebouwde_bebouwbare_percelen_vlaanderen;2026;E;9958.2
onbebouwde_bebouwbare_percelen_vlaanderen;2026;F;12617.600000000002
onbebouwde_bebouwbare_percelen_vlaanderen;2026;Totaal;27354.600000000002
onbebouwde_bebouwbare_percelen_vlaanderen;2027;A;11.422009368000001
onbebouwde_bebouwbare_percelen_vlaanderen;2027;B;193.027324644
onbebouwde_bebouwbare_percelen_vlaanderen;2027;C;1309.5306710640002
onbebouwde_bebouwbare_percelen_vlaanderen;2027;D;3191.75270568
onbebouwde_bebouwbare_percelen_vlaanderen;2027;E;9805.659893568001
onbebouwde_bebouwbare_percelen_vlaanderen;2027;F;12424.308066324002
onbebouwde_bebouwbare_percelen_vlaanderen;2027;Totaal;26935.700670648002
onbebouwde_bebouwbare_percelen_vlaanderen;2028;A;11.246749827817222
onbebouwde_bebouwbare_percelen_vlaanderen;2028;B;190.09956702683596
onbebouwde_bebouwbare_percelen_vlaanderen;2028;C;1289.5696521393807
onbebouwde_bebouwbare_percelen_vlaanderen;2028;D;3142.865424194832
onbebouwde_bebouwbare_percelen_vlaanderen;2028;E;9655.455191309256
onbebouwde_bebouwbare_percelen_vlaanderen;2028;F;12233.975752482645
onbebouwde_bebouwbare_percelen_vlaanderen;2028;Totaal;26523.212336980767
onbebouwde_bebouwbare_percelen_vlaanderen;2029;A;11.0741794735242
onbebouwde_bebouwbare_percelen_vlaanderen;2029;B;187.21605183085046
onbebouwde_bebouwbare_percelen_vlaanderen;2029;C;1269.912266570705
onbebouwde_bebouwbare_percelen_vlaanderen;2029;D;3094.726529417202
onbebouwde_bebouwbare_percelen_vlaanderen;2029;E;9507.550162220838
onbebouwde_bebouwbare_percelen_vlaanderen;2029;F;12046.557771119224
onbebouwde_bebouwbare_percelen_vlaanderen;2029;Totaal;26117.036960632344
onbebouwde_bebouwbare_percelen_vlaanderen;2030;A;10.904257042198855
onbebouwde_bebouwbare_percelen_vlaanderen;2030;B;184.37611382245314
onbebouwde_bebouwbare_percelen_vlaanderen;2030;C;1250.55390838004
onbebouwde_bebouwbare_percelen_vlaanderen;2030;D;3047.324572900846
onbebouwde_bebouwbare_percelen_vlaanderen;2030;E;9361.909621487326
onbebouwde_bebouwbare_percelen_vlaanderen;2030;F;11862.009527264963
onbebouwde_bebouwbare_percelen_vlaanderen;2030;Totaal;25717.078000897825
onbebouwde_bebouwbare_percelen_vlaanderen;2031;A;10.736941904058215
onbebouwde_bebouwbare_percelen_vlaanderen;2031;B;181.57909770295112
onbebouwde_bebouwbare_percelen_vlaanderen;2031;C;1231.4900412041027
onbebouwde_bebouwbare_percelen_vlaanderen;2031;D;3000.648281168406
onbebouwde_bebouwbare_percelen_vlaanderen;2031;E;9218.49892214151
onbebouwde_bebouwbare_percelen_vlaanderen;2031;F;11680.287107765029
onbebouwde_bebouwbare_percelen_vlaanderen;2031;Totaal;25323.24039188606
onbebouwde_onbebouwbare_percelen_brussel;2026;A;0.0
onbebouwde_onbebouwbare_percelen_brussel;2026;B;0.0
onbebouwde_onbebouwbare_percelen_brussel;2026;C;0.0
onbebouwde_onbebouwbare_percelen_brussel;2026;D;0.0
onbebouwde_onbebouwbare_percelen_brussel;2026;E;0.0
onbebouwde_onbebouwbare_percelen_brussel;2026;F;0.0
onbebouwde_onbebouwbare_percelen_brussel;2026;Totaal;0.0
onbebouwde_onbebouwbare_percelen_brussel;2027;A;0.0
onbebouwde_onbebouwbare_percelen_brussel;2027;B;0.0
onbebouwde_onbebouwbare_percelen_brussel;2027;C;0.0
onbebouwde_onbebouwbare_percelen_brussel;2027;D;0.0
onbebouwde_onbebouwbare_percelen_brussel;2027;E;0.0
onbebouwde_onbebouwbare_percelen_brussel;2027;F;0.0
onbebouwde_onbebouwbare_percelen_brussel;2027;Totaal;0.0
onbebouwde_onbebouwbare_percelen_brussel;2028;A;0.0
onbebouwde_onbebouwbare_percelen_brussel;2028;B;0.0
onbebouwde_onbebouwbare_percelen_brussel;2028;C;0.0
onbebouwde_onbebouwbare_percelen_brussel;2028;D;0.0
onbebouwde_onbebouwbare_percelen_brussel;2028;E;0.0
onbebouwde_onbebouwbare_percelen_brussel;2028;F;0.0
onbebouwde_onbebouwbare_percelen_brussel;2028;Totaal;0.0
onbebouwde_onbebouwbare_percelen_brussel;2029;A;0.0
onbebouwde_onbebouwbare_percelen_brussel;2029;B;0.0
onbebouwde_onbebouwbare_percelen_brussel;2029;C;0.0
onbebouwde_onbebouwbare_percelen_brussel;2029;D;0.0
onbebouwde_onbebouwbare_percelen_brussel;2029;E;0.0
onbebouwde_onbebouwbare_percelen_brussel;2029;F;0.0
onbebouwde_onbebouwbare_percelen_brussel;2029;Totaal;0.0
onbebouwde_onbebouwbare_percelen_brussel;2030;A;0.0
onbebouwde_onbebouwbare_percelen_brussel;2030;B;0.0
onbebouwde_onbebouwbare_percelen_brussel;2030;C;0.0
onbebouwde_onbebouwbare_percelen_brussel;2030;D;0.0
onbebouwde_onbebouwbare_percelen_brussel;2030;E;0.0
onbebouwde_onbebouwbare_percelen_brussel;2030;F;0.0
onbebouwde_onbebouwbare_percelen_brussel;2030;Totaal;0.0
onbebouwde_onbebouwbare_percelen_brussel;2031;A;0.0
onbebouwde_onbebouwbare_percelen_brussel;2031;B;0.0
onbebouwde_onbebouwbare_percelen_brussel;2031;C;0.0
onbebouwde_onbebouwbare_percelen_brussel;2031;D;0.0
onbebouwde_onbebouwbare_percelen_brussel;2031;E;0.0
onbebouwde_onbebouwbare_percelen_brussel;2031;F;0.0
onbebouwde_onbebouwbare_percelen_brussel;2031;Totaal;0.0
onbebouwde_onbebouwbare_percelen_vlaanderen;2026;A;0.0
onbebouwde_onbebouwbare_percelen_vlaanderen;2026;B;1.8
onbebouwde_onbebouwbare_percelen_vlaanderen;2026;C;7.0
onbebouwde_onbebouwbare_percelen_vlaanderen;2026;D;4.6
onbebouwde_onbebouwbare_percelen_vlaanderen;2026;E;13.4
onbebouwde_onbebouwbare_percelen_vlaanderen;2026;F;16.2
onbebouwde_onbebouwbare_percelen_vlaanderen;2026;Totaal;43.0
onbebouwde_onbebouwbare_percelen_vlaanderen;2027;A;0.0
onbebouwde_onbebouwbare_percelen_vlaanderen;2027;B;1.764
onbebouwde_onbebouwbare_percelen_vlaanderen;2027;C;6.86
onbebouwde_onbebouwbare_percelen_vlaanderen;2027;D;4.508000000000001
onbebouwde_onbebouwbare_percelen_vlaanderen;2027;E;13.132
onbebouwde_onbebouwbare_percelen_vlaanderen;2027;F;15.876
onbebouwde_onbebouwbare_percelen_vlaanderen;2027;Totaal;42.14
onbebouwde_onbebouwbare_percelen_vlaanderen;2028;A;0.0
onbebouwde_onbebouwbare_percelen_vlaanderen;2028;B;1.7287200000000003
onbebouwde_onbebouwbare_percelen_vlaanderen;2028;C;6.722799999999999
onbebouwde_onbebouwbare_percelen_vlaanderen;2028;D;4.41784
onbebouwde_onbebouwbare_percelen_vlaanderen;2028;E;12.86936
onbebouwde_onbebouwbare_percelen_vlaanderen;2028;F;15.55848
onbebouwde_onbebouwbare_percelen_vlaanderen;2028;Totaal;41.2972
onbebouwde_onbebouwbare_percelen_vlaanderen;2029;A;0.0
onbebouwde_onbebouwbare_percelen_vlaanderen;2029;B;1.6941456000000001
onbebouwde_onbebouwbare_percelen_vlaanderen;2029;C;6.588343999999999
onbebouwde_onbebouwbare_percelen_vlaanderen;2029;D;4.3294832
onbebouwde_onbebouwbare_percelen_vlaanderen;2029;E;12.6119728
onbebouwde_onbebouwbare_percelen_vlaanderen;2029;F;15.2473104
onbebouwde_onbebouwbare_percelen_vlaanderen;2029;Totaal;40.471256
onbebouwde_onbebouwbare_percelen_vlaanderen;2030;A;0.0
onbebouwde_onbebouwbare_percelen_vlaanderen;2030;B;1.6602626880000002
onbebouwde_onbebouwbare_percelen_vlaanderen;2030;C;6.45657712
onbebouwde_onbebouwbare_percelen_vlaanderen;2030;D;4.242893536000001
onbebouwde_onbebouwbare_percelen_vlaanderen;2030;E;12.359733344000002
onbebouwde_onbebouwbare_percelen_vlaanderen;2030;F;14.942364192
onbebouwde_onbebouwbare_percelen_vlaanderen;2030;Totaal;39.661830880000004
onbebouwde_onbebouwbare_percelen_vlaanderen;2031;A;0.0
onbebouwde_onbebouwbare_percelen_vlaanderen;2031;B;1.6270574342400002
onbebouwde_onbebouwbare_percelen_vlaanderen;2031;C;6.327445577600001
onbebouwde_onbebouwbare_percelen_vlaanderen;2031;D;4.158035665280002
onbebouwde_onbebouwbare_percelen_vlaanderen;2031;E;12.11253867712
onbebouwde_onbebouwbare_percelen_vlaanderen;2031;F;14.643516908159999
onbebouwde_onbebouwbare_percelen_vlaanderen;2031;Totaal;38.8685942624
perceel_eigendom_overheid_brussel;2026;A;0.0
perceel_eigendom_overheid_brussel;2026;B;0.0
perceel_eigendom_overheid_brussel;2026;C;0.0
perceel_eigendom_overheid_brussel;2026;D;0.0
perceel_eigendom_overheid_brussel;2026;E;0.0
perceel_eigendom_overheid_brussel;2026;F;0.0
perceel_eigendom_overheid_brussel;2026;Totaal;0.0
perceel_eigendom_overheid_brussel;2027;A;0.0
perceel_eigendom_overheid_brussel;2027;B;0.0
perceel_eigendom_overheid_brussel;2027;C;0.0
perceel_eigendom_overheid_brussel;2027;D;0.0
perceel_eigendom_overheid_brussel;2027;E;0.0
perceel_eigendom_overheid_brussel;2027;F;0.0
perceel_eigendom_overheid_brussel;2027;Totaal;0.0
perceel_eigendom_overheid_brussel;2028;A;0.0
perceel_eigendom_overheid_brussel;2028;B;0.0
perceel_eigendom_overheid_brussel;2028;C;0.0
perceel_eigendom_overheid_brussel;2028;D;0.0
perceel_eigendom_overheid_brussel;2028;E;0.0
perceel_eigendom_overheid_brussel;2028;F;0.0
perceel_eigendom_overheid_brussel;2028;Totaal;0.0
perceel_eigendom_overheid_brussel;2029;A;0.0
perceel_eigendom_overheid_brussel;2029;B;0.0
perceel_eigendom_overheid_brussel;2029;C;0.0
perceel_eigendom_overheid_brussel;2029;D;0.0
perceel_eigendom_overheid_brussel;2029;E;0.0
perceel_eigendom_overheid_brussel;2029;F;0.0
perceel_eigendom_overheid_brussel;2029;Totaal;0.0
perceel_eigendom_overheid_brussel;2030;A;0.0
perceel_eigendom_overheid_brussel;2030;B;0.0
perceel_eigendom_overheid_brussel;2030;C;0.0
perceel_eigendom_overheid_brussel;2030;D;0.0
perceel_eigendom_overheid_brussel;2030;E;0.0
perceel_eigendom_overheid_brussel;2030;F;0.0
perceel_eigendom_overheid_brussel;2030;Totaal;0.0
perceel_eigendom_overheid_brussel;2031;A;0.0
perceel_eigendom_overheid_brussel;2031;B;0.0
perceel_eigendom_overheid_brussel;2031;C;0.0
perceel_eigendom_overheid_brussel;2031;D;0.0
perceel_eigendom_overheid_brussel;2031;E;0.0
perceel_eigendom_overheid_brussel;2031;F;0.0
perceel_eigendom_overheid_brussel;2031;Totaal;0.0
perceel_eigendom_overheid_vlaanderen;2026;A;0.0
perceel_eigendom_overheid_vlaanderen;2026;B;0.0
perceel_eigendom_overheid_vlaanderen;2026;C;0.0
perceel_eigendom_overheid_vlaanderen;2026;D;0.0
perceel_eigendom_overheid_vlaanderen;2026;E;0.0
perceel_eigendom_overheid_vlaanderen;2026;F;0.0
perceel_eigendom_overheid_vlaanderen;2026;Totaal;0.0
perceel_eigendom_overheid_vlaanderen;2027;A;0.0
perceel_eigendom_overheid_vlaanderen;2027;B;0.0
perceel_eigendom_overheid_vlaanderen;2027;C;0.0
perceel_eigendom_overheid_vlaanderen;2027;D;0.0
perceel_eigendom_overheid_vlaanderen;2027;E;0.0
perceel_eigendom_overheid_vlaanderen;2027;F;0.0
perceel_eigendom_overheid_vlaanderen;2027;Totaal;0.0
perceel_eigendom_overheid_vlaanderen;2028;A;0.0
perceel_eigendom_overheid_vlaanderen;2028;B;0.0
perceel_eigendom_overheid_vlaanderen;2028;C;0.0
perceel_eigendom_overheid_vlaanderen;2028;D;0.0
perceel_eigendom_overheid_vlaanderen;2028;E;0.0
perceel_eigendom_overheid_vlaanderen;2028;F;0.0
perceel_eigendom_overheid_vlaanderen;2028;Totaal;0.0
perceel_eigendom_overheid_vlaanderen;2029;A;0.0
perceel_eigendom_overheid_vlaanderen;2029;B;0.0
perceel_eigendom_overheid_vlaanderen;2029;C;0.0
perceel_eigendom_overheid_vlaanderen;2029;D;0.0
perceel_eigendom_overheid_vlaanderen;2029;E;0.0
perceel_eigendom_overheid_vlaanderen;2029;F;0.0
perceel_eigendom_overheid_vlaanderen;2029;Totaal;0.0
perceel_eigendom_overheid_vlaanderen;2030;A;0.0
perceel_eigendom_overheid_vlaanderen;2030;B;0.0
perceel_eigendom_overheid_vlaanderen;2030;C;0.0
perceel_eigendom_overheid_vlaanderen;2030;D;0.0
perceel_eigendom_overheid_vlaanderen;2030;E;0.0
perceel_eigendom_overheid_vlaanderen;2030;F;0.0
perceel_eigendom_overheid_vlaanderen;2030;Totaal;0.0
perceel_eigendom_overheid_vlaanderen;2031;A;0.0
perceel_eigendom_overheid_vlaanderen;2031;B;0.0
perceel_eigendom_overheid_vlaanderen;2031;C;0.0
perceel_eigendom_overheid_vlaanderen;2031;D;0.0
perceel_eigendom_overheid_vlaanderen;2031;E;0.0
perceel_eigendom_overheid_vlaanderen;2031;F;0.0
perceel_eigendom_overheid_vlaanderen;2031;Totaal;0.0
totaal_gehinderde_personen;2026;A;84.0
totaal_gehinderde_personen;2026;B;2547.0
totaal_gehinderde_personen;2026;C;25195.975383544097
totaal_gehinderde_personen;2026;D;74396.14105170977
totaal_gehinderde_personen;2026;E;380753.9531392647
totaal_gehinderde_personen;2026;F;710708.8808178267
totaal_gehinderde_personen;2026;Totaal;1193685.9503923452
totaal_gehinderde_personen;2027;A;85.43377953600002
totaal_gehinderde_personen;2027;B;2590.4774858487062
totaal_gehinderde_personen;2027;C;25626.054841905847
totaal_gehinderde_personen;2027;D;75666.00359048882
totaal_gehinderde_personen;2027;E;387252.99528462556
totaal_gehinderde_personen;2027;F;722839.8612350016
totaal_gehinderde_personen;2027;Totaal;1214060.8262174064
totaal_gehinderde_personen;2028;A;86.87278590228402
totaal_gehinderde_personen;2028;B;2634.116616552379
totaal_gehinderde_personen;2028;C;26057.71602963475
totaal_gehinderde_personen;2028;D;76940.50451826044
totaal_gehinderde_personen;2028;E;393775.75637756265
totaal_gehinderde_personen;2028;F;735015.0939958692
totaal_gehinderde_personen;2028;Totaal;1234510.0603237816
totaal_gehinderde_personen;2029;A;88.31721116598527
totaal_gehinderde_personen;2029;B;2677.9231359274154
totaal_gehinderde_personen;2029;C;26491.016205273707
totaal_gehinderde_personen;2029;D;78219.81371132229
totaal_gehinderde_personen;2029;E;400323.10633795103
totaal_gehinderde_personen;2029;F;747236.2034104241
totaal_gehinderde_personen;2029;Totaal;1255036.3800120645
totaal_gehinderde_personen;2030;A;89.76724716983219
totaal_gehinderde_personen;2030;B;2721.9027831688477
totaal_gehinderde_personen;2030;C;26926.012569678514
totaal_gehinderde_personen;2030;D;79504.10085354547
totaal_gehinderde_personen;2030;E;406895.9140870353
totaal_gehinderde_personen;2030;F;759504.8119100975
totaal_gehinderde_personen;2030;Totaal;1275642.5094506955
totaal_gehinderde_personen;2031;A;91.22308556281857
totaal_gehinderde_personen;2031;B;2766.061293730959
totaal_gehinderde_personen;2031;C;27362.762274999863
totaal_gehinderde_personen;2031;D;80793.53546339512
totaal_gehinderde_personen;2031;E;413495.0476860305
totaal_gehinderde_personen;2031;F;771822.540306797
totaal_gehinderde_personen;2031;Totaal;1296331.1701105163
totaal_gehinderde_personen_brussel;2026;A;0.0
totaal_gehinderde_personen_brussel;2026;B;0.0
totaal_gehinderde_personen_brussel;2026;C;5605.975383544093
totaal_gehinderde_personen_brussel;2026;D;26664.141051709757
totaal_gehinderde_personen_brussel;2026;E;233055.95313926466
totaal_gehinderde_personen_brussel;2026;F;543086.8808178267
totaal_gehinderde_personen_brussel;2026;Totaal;808412.9503923452
totaal_gehinderde_personen_brussel;2027;A;0.0
totaal_gehinderde_personen_brussel;2027;B;0.0
totaal_gehinderde_personen_brussel;2027;C;5701.662678594631
totaal_gehinderde_personen_brussel;2027;D;27119.266049149748
totaal_gehinderde_personen_brussel;2027;E;237033.93952443197
totaal_gehinderde_personen_brussel;2027;F;552356.7243414777
totaal_gehinderde_personen_brussel;2027;Totaal;822211.5925936541
totaal_gehinderde_personen_brussel;2028;A;0.0
totaal_gehinderde_personen_brussel;2028;B;0.0
totaal_gehinderde_personen_brussel;2028;C;5797.698800810721
totaal_gehinderde_personen_brussel;2028;D;27576.050200636724
totaal_gehinderde_personen_brussel;2028;E;241026.42762285814
totaal_gehinderde_personen_brussel;2028;F;561660.3609955512
totaal_gehinderde_personen_brussel;2028;Totaal;836060.5376198568
totaal_gehinderde_personen_brussel;2029;A;0.0
totaal_gehinderde_personen_brussel;2029;B;0.0
totaal_gehinderde_personen_brussel;2029;C;5894.0965683306995
totaal_gehinderde_personen_brussel;2029;D;28034.554474088898
totaal_gehinderde_personen_brussel;2029;E;245033.95032012393
totaal_gehinderde_personen_brussel;2029;F;570999.0325555272
totaal_gehinderde_personen_brussel;2029;Totaal;849961.6339180707
totaal_gehinderde_personen_brussel;2030;A;0.0
totaal_gehinderde_personen_brussel;2030;B;0.0
totaal_gehinderde_personen_brussel;2030;C;5990.868784316635
totaal_gehinderde_personen_brussel;2030;D;28494.839766191653
totaal_gehinderde_personen_brussel;2030;E;249057.03987920476
totaal_gehinderde_personen_brussel;2030;F;580373.9793460362
totaal_gehinderde_personen_brussel;2030;Totaal;863916.7277757493
totaal_gehinderde_personen_brussel;2031;A;0.0
totaal_gehinderde_personen_brussel;2031;B;0.0
totaal_gehinderde_personen_brussel;2031;C;6088.028239001159
totaal_gehinderde_personen_brussel;2031;D;28956.966912133117
totaal_gehinderde_personen_brussel;2031;E;253096.228025564
totaal_gehinderde_personen_brussel;2031;F;589786.4404391531
totaal_gehinderde_personen_brussel;2031;Totaal;877927.6636158514
totaal_gehinderde_personen_vlaanderen;2026;A;84.00000000000001
totaal_gehinderde_personen_vlaanderen;2026;B;2547.0
totaal_gehinderde_personen_vlaanderen;2026;C;19590.0
totaal_gehinderde_personen_vlaanderen;2026;D;47732.0
totaal_gehinderde_personen_vlaanderen;2026;E;147698.0
totaal_gehinderde_personen_vlaanderen;2026;F;167622.0
totaal_gehinderde_personen_vlaanderen;2026;Totaal;385273.0
totaal_gehinderde_personen_vlaanderen;2027;A;85.43377953600003
totaal_gehinderde_personen_vlaanderen;2027;B;2590.4774858487067
totaal_gehinderde_personen_vlaanderen;2027;C;19924.39216331121
totaal_gehinderde_personen_vlaanderen;2027;D;48546.73754133907
totaal_gehinderde_personen_vlaanderen;2027;E;150219.0557601935
totaal_gehinderde_personen_vlaanderen;2027;F;170483.13689352394
totaal_gehinderde_personen_vlaanderen;2027;Totaal;391849.2336237524
totaal_gehinderde_personen_vlaanderen;2028;A;86.87278590228402
totaal_gehinderde_personen_vlaanderen;2028;B;2634.1166165523796
totaal_gehinderde_personen_vlaanderen;2028;C;20260.01722882403
totaal_gehinderde_personen_vlaanderen;2028;D;49364.45431762372
totaal_gehinderde_personen_vlaanderen;2028;E;152749.32875470445
totaal_gehinderde_personen_vlaanderen;2028;F;173354.7330003178
totaal_gehinderde_personen_vlaanderen;2028;Totaal;398449.5227039246
totaal_gehinderde_personen_vlaanderen;2029;A;88.31721116598526
totaal_gehinderde_personen_vlaanderen;2029;B;2677.923135927415
totaal_gehinderde_personen_vlaanderen;2029;C;20596.919636943006
totaal_gehinderde_personen_vlaanderen;2029;D;50185.259237233404
totaal_gehinderde_personen_vlaanderen;2029;E;155289.15601782713
totaal_gehinderde_personen_vlaanderen;2029;F;176237.17085489683
totaal_gehinderde_personen_vlaanderen;2029;Totaal;405074.7460939938
totaal_gehinderde_personen_vlaanderen;2030;A;89.76724716983219
totaal_gehinderde_personen_vlaanderen;2030;B;2721.902783168848
totaal_gehinderde_personen_vlaanderen;2030;C;20935.143785361877
totaal_gehinderde_personen_vlaanderen;2030;D;51009.261087353836
totaal_gehinderde_personen_vlaanderen;2030;E;157838.87420783058
totaal_gehinderde_personen_vlaanderen;2030;F;179130.83256406125
totaal_gehinderde_personen_vlaanderen;2030;Totaal;411725.7816749462
totaal_gehinderde_personen_vlaanderen;2031;A;91.2230855628186
totaal_gehinderde_personen_vlaanderen;2031;B;2766.0612937309593
totaal_gehinderde_personen_vlaanderen;2031;C;21274.734035998703
totaal_gehinderde_personen_vlaanderen;2031;D;51836.568551262004
totaal_gehinderde_personen_vlaanderen;2031;E;160398.81966046657
totaal_gehinderde_personen_vlaanderen;2031;F;182036.09986764402
totaal_gehinderde_personen_vlaanderen;2031;Totaal;418403.50649466505
woning_eigendom_overheid_brussel;2026;A;0.0
woning_eigendom_overheid_brussel;2026;B;0.0
woning_eigendom_overheid_brussel;2026;C;0.0
woning_eigendom_overheid_brussel;2026;D;0.0
woning_eigendom_overheid_brussel;2026;E;0.0
woning_eigendom_overheid_brussel;2026;F;0.0
woning_eigendom_overheid_brussel;2026;Totaal;0.0
woning_eigendom_overheid_brussel;2027;A;0.0
woning_eigendom_overheid_brussel;2027;B;0.0
woning_eigendom_overheid_brussel;2027;C;0.0
woning_eigendom_overheid_brussel;2027;D;0.0
woning_eigendom_overheid_brussel;2027;E;0.0
woning_eigendom_overheid_brussel;2027;F;0.0
woning_eigendom_overheid_brussel;2027;Totaal;0.0
woning_eigendom_overheid_brussel;2028;A;0.0
woning_eigendom_overheid_brussel;2028;B;0.0
woning_eigendom_overheid_brussel;2028;C;0.0
woning_eigendom_overheid_brussel;2028;D;0.0
woning_eigendom_overheid_brussel;2028;E;0.0
woning_eigendom_overheid_brussel;2028;F;0.0
woning_eigendom_overheid_brussel;2028;Totaal;0.0
woning_eigendom_overheid_brussel;2029;A;0.0
woning_eigendom_overheid_brussel;2029;B;0.0
woning_eigendom_overheid_brussel;2029;C;0.0
woning_eigendom_overheid_brussel;2029;D;0.0
woning_eigendom_overheid_brussel;2029;E;0.0
woning_eigendom_overheid_brussel;2029;F;0.0
woning_eigendom_overheid_brussel;2029;Totaal;0.0
woning_eigendom_overheid_brussel;2030;A;0.0
woning_eigendom_overheid_brussel;2030;B;0.0
woning_eigendom_overheid_brussel;2030;C;0.0
woning_eigendom_overheid_brussel;2030;D;0.0
woning_eigendom_overheid_brussel;2030;E;0.0
woning_eigendom_overheid_brussel;2030;F;0.0
woning_eigendom_overheid_brussel;2030;Totaal;0.0
woning_eigendom_overheid_brussel;2031;A;0.0
woning_eigendom_overheid_brussel;2031;B;0.0
woning_eigendom_overheid_brussel;2031;C;0.0
woning_eigendom_overheid_brussel;2031;D;0.0
woning_eigendom_overheid_brussel;2031;E;0.0
woning_eigendom_overheid_brussel;2031;F;0.0
woning_eigendom_overheid_brussel;2031;Totaal;0.0
woning_eigendom_overheid_vlaanderen;2026;A;0.0
woning_eigendom_overheid_vlaanderen;2026;B;0.0
woning_eigendom_overheid_vlaanderen;2026;C;0.0
woning_eigendom_overheid_vlaanderen;2026;D;0.0
woning_eigendom_overheid_vlaanderen;2026;E;0.0
woning_eigendom_overheid_vlaanderen;2026;F;0.0
woning_eigendom_overheid_vlaanderen;2026;Totaal;0.0
woning_eigendom_overheid_vlaanderen;2027;A;0.0
woning_eigendom_overheid_vlaanderen;2027;B;0.0
woning_eigendom_overheid_vlaanderen;2027;C;0.0
woning_eigendom_overheid_vlaanderen;2027;D;0.0
woning_eigendom_overheid_vlaanderen;2027;E;0.0
woning_eigendom_overheid_vlaanderen;2027;F;0.0
woning_eigendom_overheid_vlaanderen;2027;Totaal;0.0
woning_eigendom_overheid_vlaanderen;2028;A;0.0
woning_eigendom_overheid_vlaanderen;2028;B;0.0
woning_eigendom_overheid_vlaanderen;2028;C;0.0
woning_eigendom_overheid_vlaanderen;2028;D;0.0
woning_eigendom_overheid_vlaanderen;2028;E;0.0
woning_eigendom_overheid_vlaanderen;2028;F;0.0
woning_eigendom_overheid_vlaanderen;2028;Totaal;0.0
woning_eigendom_overheid_vlaanderen;2029;A;0.0
woning_eigendom_overheid_vlaanderen;2029;B;0.0
woning_eigendom_overheid_vlaanderen;2029;C;0.0
woning_eigendom_overheid_vlaanderen;2029;D;0.0
woning_eigendom_overheid_vlaanderen;2029;E;0.0
woning_eigendom_overheid_vlaanderen;2029;F;0.0
woning_eigendom_overheid_vlaanderen;2029;Totaal;0.0
woning_eigendom_overheid_vlaanderen;2030;A;0.0
woning_eigendom_overheid_vlaanderen;2030;B;0.0
woning_eigendom_overheid_vlaanderen;2030;C;0.0
woning_eigendom_overheid_vlaanderen;2030;D;0.0
woning_eigendom_overheid_vlaanderen;2030;E;0.0
woning_eigendom_overheid_vlaanderen;2030;F;0.0
woning_eigendom_overheid_vlaanderen;2030;Totaal;0.0
woning_eigendom_overheid_vlaanderen;2031;A;0.0
