bron;jaar_indiening;gemeente;handeling;gebouw_functie;metriek;waarde
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;Totalen;;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;-;Totalen;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;-;-;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wemmel;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;Totalen;;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;-;Totalen;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;-;-;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Wezembeek-Oppem;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;Totalen;;Aantal projecten;3.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;-;Totalen;Aantal projecten;3.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;-;-;Aantal projecten;3.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Zaventem;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;Totalen;;Aantal projecten;24.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;-;Totalen;Aantal projecten;24.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;-;-;Aantal projecten;24.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Totalen;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Asse;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Asse;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Asse;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Asse;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;Totalen;;Aantal projecten;5.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;-;Totalen;Aantal projecten;5.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;-;-;Aantal projecten;5.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Dilbeek;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Grimbergen;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Haacht;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kortenberg;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;Totalen;;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;-;Totalen;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;-;-;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Kraainem;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Leuven;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Machelen;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;Totalen;;Aantal projecten;4.0
vergunningen_kwetsbare_functies_2026;2023;Meise;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;-;Totalen;Aantal projecten;4.0
vergunningen_kwetsbare_functies_2026;2023;Meise;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;-;-;Aantal projecten;4.0
vergunningen_kwetsbare_functies_2026;2023;Meise;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Meise;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Steenokkerzeel;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Tervuren;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2023;Vilvoorde;Totalen;;Aantal projecten;4.0
